,Time,rep,exp,variable,value,value_J,csum,strain,inoc
1563,3.666666667,C,Heat flow,A4,1.431532831,6.63E-05,3.90E-06,SAC042W,3
1564,3.833333333,C,Heat flow,A4,2.083573263,9.65E-05,0.000100364,SAC042W,3
1565,4,C,Heat flow,A4,2.967985435,0.000137407,0.000237771,SAC042W,3
1566,4.166666667,C,Heat flow,A4,4.221005056,0.000195417,0.000433188,SAC042W,3
1567,4.333333333,C,Heat flow,A4,5.820737506,0.000269479,0.000702666,SAC042W,3
1568,4.5,C,Heat flow,A4,7.760882161,0.0003593,0.001061967,SAC042W,3
1569,4.666666667,C,Heat flow,A4,9.427455086,0.000436456,0.001498423,SAC042W,3
1570,4.833333333,C,Heat flow,A4,10.68196387,0.000494535,0.001992958,SAC042W,3
1571,5,C,Heat flow,A4,12.05379921,0.000558046,0.002551004,SAC042W,3
1572,5.166666667,C,Heat flow,A4,13.76509365,0.000637273,0.003188277,SAC042W,3
1573,5.333333333,C,Heat flow,A4,15.83638733,0.000733166,0.003921443,SAC042W,3
1574,5.5,C,Heat flow,A4,18.22187076,0.000843605,0.004765048,SAC042W,3
1575,5.666666667,C,Heat flow,A4,20.67095286,0.000956989,0.005722037,SAC042W,3
1576,5.833333333,C,Heat flow,A4,23.17183692,0.00107277,0.006794807,SAC042W,3
1577,6,C,Heat flow,A4,25.72654483,0.001191044,0.007985851,SAC042W,3
1578,6.166666667,C,Heat flow,A4,28.56951251,0.001322663,0.009308514,SAC042W,3
1579,6.333333333,C,Heat flow,A4,31.55786789,0.001461012,0.010769526,SAC042W,3
1580,6.5,C,Heat flow,A4,34.49781003,0.001597121,0.012366647,SAC042W,3
1581,6.666666667,C,Heat flow,A4,37.42003207,0.001732409,0.014099056,SAC042W,3
1582,6.833333333,C,Heat flow,A4,39.82521312,0.00184376,0.015942816,SAC042W,3
1583,7,C,Heat flow,A4,42.35382708,0.001960825,0.017903641,SAC042W,3
1584,7.166666667,C,Heat flow,A4,45.14120457,0.002089871,0.019993511,SAC042W,3
1585,7.333333333,C,Heat flow,A4,47.32484976,0.002190965,0.022184477,SAC042W,3
1586,7.5,C,Heat flow,A4,49.11237865,0.002273721,0.024458198,SAC042W,3
1587,7.666666667,C,Heat flow,A4,51.01320152,0.002361722,0.02681992,SAC042W,3
1588,7.833333333,C,Heat flow,A4,52.55277502,0.002432999,0.029252919,SAC042W,3
1589,8,C,Heat flow,A4,54.04606505,0.002502133,0.031755052,SAC042W,3
1590,8.166666667,C,Heat flow,A4,55.18210658,0.002554727,0.034309779,SAC042W,3
1591,8.333333333,C,Heat flow,A4,55.92681107,0.002589204,0.036898983,SAC042W,3
1592,8.5,C,Heat flow,A4,56.74180091,0.002626935,0.039525918,SAC042W,3
1593,8.666666667,C,Heat flow,A4,56.55141524,0.002618121,0.042144039,SAC042W,3
1594,8.833333333,C,Heat flow,A4,56.56384789,0.002618697,0.044762736,SAC042W,3
1595,9,C,Heat flow,A4,56.3155238,0.0026072,0.047369936,SAC042W,3
1596,9.166666667,C,Heat flow,A4,56.55783548,0.002618418,0.049988355,SAC042W,3
1597,9.333333333,C,Heat flow,A4,56.04650586,0.002594746,0.0525831,SAC042W,3
1598,9.5,C,Heat flow,A4,55.67898185,0.002577731,0.055160831,SAC042W,3
1599,9.666666667,C,Heat flow,A4,54.872546,0.002540396,0.057701227,SAC042W,3
1600,9.833333333,C,Heat flow,A4,54.03322383,0.002501538,0.060202765,SAC042W,3
1601,10,C,Heat flow,A4,52.80860965,0.002444843,0.062647608,SAC042W,3
1602,10.16666667,C,Heat flow,A4,52.17528874,0.002415523,0.06506313,SAC042W,3
1603,10.33333333,C,Heat flow,A4,51.67422345,0.002392325,0.067455455,SAC042W,3
1604,10.5,C,Heat flow,A4,51.20557998,0.002370629,0.069826084,SAC042W,3
1605,10.66666667,C,Heat flow,A4,50.12814286,0.002320747,0.072146832,SAC042W,3
1606,10.83333333,C,Heat flow,A4,49.21279296,0.00227837,0.074425202,SAC042W,3
1607,11,C,Heat flow,A4,48.4134516,0.002241364,0.076666565,SAC042W,3
1608,11.16666667,C,Heat flow,A4,47.55514458,0.002201627,0.078868192,SAC042W,3
1609,11.33333333,C,Heat flow,A4,46.79024457,0.002166215,0.081034407,SAC042W,3
1610,11.5,C,Heat flow,A4,45.92192928,0.002126015,0.083160422,SAC042W,3
1611,11.66666667,C,Heat flow,A4,44.93633083,0.002080386,0.085240808,SAC042W,3
1612,11.83333333,C,Heat flow,A4,43.56627346,0.002016957,0.087257765,SAC042W,3
1613,12,C,Heat flow,A4,42.47037751,0.001966221,0.089223986,SAC042W,3
1614,12.16666667,C,Heat flow,A4,41.0003807,0.001898166,0.091122152,SAC042W,3
1615,12.33333333,C,Heat flow,A4,39.99352647,0.001851552,0.092973704,SAC042W,3
1616,12.5,C,Heat flow,A4,38.75531985,0.001794228,0.094767932,SAC042W,3
1617,12.66666667,C,Heat flow,A4,37.51344196,0.001736733,0.096504666,SAC042W,3
1618,12.83333333,C,Heat flow,A4,36.77177971,0.001702397,0.098207063,SAC042W,3
1619,13,C,Heat flow,A4,36.17953288,0.001674978,0.099882041,SAC042W,3
1620,13.16666667,C,Heat flow,A4,35.49628952,0.001643347,0.101525388,SAC042W,3
1621,13.33333333,C,Heat flow,A4,34.69836287,0.001606406,0.103131794,SAC042W,3
1622,13.5,C,Heat flow,A4,33.63200139,0.001557037,0.104688831,SAC042W,3
1623,13.66666667,C,Heat flow,A4,32.64551578,0.001511366,0.106200197,SAC042W,3
1624,13.83333333,C,Heat flow,A4,31.23370157,0.001446005,0.107646202,SAC042W,3
1625,14,C,Heat flow,A4,30.03739255,0.00139062,0.109036822,SAC042W,3
1626,14.16666667,C,Heat flow,A4,29.09704634,0.001347085,0.110383907,SAC042W,3
1627,14.33333333,C,Heat flow,A4,28.10446136,0.001301132,0.11168504,SAC042W,3
1628,14.5,C,Heat flow,A4,27.30305321,0.00126403,0.11294907,SAC042W,3
1629,14.66666667,C,Heat flow,A4,26.23232073,0.001214459,0.114163529,SAC042W,3
1630,14.83333333,C,Heat flow,A4,25.45407868,0.00117843,0.115341959,SAC042W,3
1631,15,C,Heat flow,A4,24.91332305,0.001153395,0.116495353,SAC042W,3
1632,15.16666667,C,Heat flow,A4,24.35332008,0.001127469,0.117622822,SAC042W,3
1633,15.33333333,C,Heat flow,A4,23.79524183,0.001101632,0.118724454,SAC042W,3
1634,15.5,C,Heat flow,A4,23.21348131,0.001074698,0.119799152,SAC042W,3
1635,15.66666667,C,Heat flow,A4,22.81120341,0.001056074,0.120855226,SAC042W,3
1636,15.83333333,C,Heat flow,A4,22.45007329,0.001039355,0.121894581,SAC042W,3
1637,16,C,Heat flow,A4,21.99715985,0.001018387,0.122912968,SAC042W,3
1638,16.16666667,C,Heat flow,A4,21.53696771,0.000997082,0.12391005,SAC042W,3
1639,16.33333333,C,Heat flow,A4,21.14622344,0.000978992,0.124889042,SAC042W,3
1640,16.5,C,Heat flow,A4,20.79732226,0.000962839,0.125851881,SAC042W,3
1641,16.66666667,C,Heat flow,A4,20.34341795,0.000941825,0.126793706,SAC042W,3
1642,16.83333333,C,Heat flow,A4,19.99427027,0.000925661,0.127719366,SAC042W,3
1643,17,C,Heat flow,A4,19.64561514,0.000909519,0.128628886,SAC042W,3
1644,17.16666667,C,Heat flow,A4,19.26517122,0.000891906,0.129520792,SAC042W,3
1645,17.33333333,C,Heat flow,A4,18.8827043,0.000874199,0.130394991,SAC042W,3
1646,17.5,C,Heat flow,A4,18.59424812,0.000860845,0.131255836,SAC042W,3
1647,17.66666667,C,Heat flow,A4,18.18806264,0.00084204,0.132097876,SAC042W,3
1648,17.83333333,C,Heat flow,A4,17.93131063,0.000830153,0.132928029,SAC042W,3
1649,18,C,Heat flow,A4,17.62005586,0.000815743,0.133743772,SAC042W,3
1650,18.16666667,C,Heat flow,A4,17.32931737,0.000802283,0.134546056,SAC042W,3
1651,18.33333333,C,Heat flow,A4,17.01239631,0.000787611,0.135333667,SAC042W,3
1652,18.5,C,Heat flow,A4,16.70879019,0.000773555,0.136107222,SAC042W,3
1653,18.66666667,C,Heat flow,A4,16.380649,0.000758363,0.136865585,SAC042W,3
1654,18.83333333,C,Heat flow,A4,16.16684084,0.000748465,0.13761405,SAC042W,3
1655,19,C,Heat flow,A4,15.83833314,0.000733256,0.138347306,SAC042W,3
1656,19.16666667,C,Heat flow,A4,15.50503321,0.000717826,0.139065132,SAC042W,3
1657,19.33333333,C,Heat flow,A4,15.25443101,0.000706224,0.139771355,SAC042W,3
1658,19.5,C,Heat flow,A4,14.94690258,0.000691986,0.140463342,SAC042W,3
1659,19.66666667,C,Heat flow,A4,14.61891693,0.000676802,0.141140143,SAC042W,3
1660,19.83333333,C,Heat flow,A4,14.31499718,0.000662731,0.141802875,SAC042W,3
1661,20,C,Heat flow,A4,13.98017955,0.000647231,0.142450105,SAC042W,3
1662,20.16666667,C,Heat flow,A4,13.66694467,0.000632729,0.143082834,SAC042W,3
1663,20.33333333,C,Heat flow,A4,13.39156685,0.00061998,0.143702814,SAC042W,3
1664,20.5,C,Heat flow,A4,13.11415553,0.000607137,0.144309951,SAC042W,3
1665,20.66666667,C,Heat flow,A4,12.81288522,0.000593189,0.14490314,SAC042W,3
1666,20.83333333,C,Heat flow,A4,12.52592551,0.000579904,0.145483044,SAC042W,3
1667,21,C,Heat flow,A4,12.36861197,0.000572621,0.146055665,SAC042W,3
1668,21.16666667,C,Heat flow,A4,12.09851555,0.000560116,0.146615781,SAC042W,3
1669,21.33333333,C,Heat flow,A4,11.81458998,0.000546972,0.147162753,SAC042W,3
1670,21.5,C,Heat flow,A4,11.51991474,0.000533329,0.147696082,SAC042W,3
1671,21.66666667,C,Heat flow,A4,11.25874192,0.000521238,0.148217321,SAC042W,3
1672,21.83333333,C,Heat flow,A4,11.0743171,0.0005127,0.14873002,SAC042W,3
1673,22,C,Heat flow,A4,10.85014145,0.000502321,0.149232342,SAC042W,3
1674,22.16666667,C,Heat flow,A4,10.70745127,0.000495715,0.149728057,SAC042W,3
1675,22.33333333,C,Heat flow,A4,10.51449176,0.000486782,0.150214839,SAC042W,3
1676,22.5,C,Heat flow,A4,10.31944792,0.000477752,0.150692591,SAC042W,3
1677,22.66666667,C,Heat flow,A4,10.16153095,0.000470441,0.151163033,SAC042W,3
1678,22.83333333,C,Heat flow,A4,10.04888415,0.000465226,0.151628259,SAC042W,3
1679,23,C,Heat flow,A4,9.942023869,0.000460279,0.152088538,SAC042W,3
1680,23.16666667,C,Heat flow,A4,9.713352931,0.000449692,0.15253823,SAC042W,3
1681,0,A,Heat flow,A5,0,0,0,SAC042W,2
1682,0.166666667,A,Heat flow,A5,0,0,0,SAC042W,2
1683,0.333333333,A,Heat flow,A5,0,0,0,SAC042W,2
1684,0.5,A,Heat flow,A5,0.013260898,6.14E-07,6.14E-07,SAC042W,2
1685,0.666666667,A,Heat flow,A5,0.086205645,3.99E-06,4.60E-06,SAC042W,2
1686,0.833333333,A,Heat flow,A5,0.140658817,6.51E-06,1.11E-05,SAC042W,2
1687,1,A,Heat flow,A5,0.191724992,8.88E-06,2.00E-05,SAC042W,2
1688,1.166666667,A,Heat flow,A5,0.287626884,1.33E-05,3.33E-05,SAC042W,2
1689,1.333333333,A,Heat flow,A5,0.358507856,1.66E-05,4.99E-05,SAC042W,2
1690,1.5,A,Heat flow,A5,0.342761612,1.59E-05,6.58E-05,SAC042W,2
1691,1.666666667,A,Heat flow,A5,0.359647857,1.67E-05,8.24E-05,SAC042W,2
1692,1.833333333,A,Heat flow,A5,0.330321598,1.53E-05,9.77E-05,SAC042W,2
1693,2,A,Heat flow,A5,0.41967927,1.94E-05,0.000117148,SAC042W,2
1694,2.166666667,A,Heat flow,A5,0.457080777,2.12E-05,0.000138309,SAC042W,2
1695,2.333333333,A,Heat flow,A5,0.511158238,2.37E-05,0.000161974,SAC042W,2
1696,2.5,A,Heat flow,A5,0.581128753,2.69E-05,0.000188878,SAC042W,2
1697,2.666666667,A,Heat flow,A5,0.648655595,3.00E-05,0.000218908,SAC042W,2
1698,2.833333333,A,Heat flow,A5,0.668104617,3.09E-05,0.000249839,SAC042W,2
1699,3,A,Heat flow,A5,0.726629161,3.36E-05,0.000283479,SAC042W,2
1700,3.166666667,A,Heat flow,A5,0.790229516,3.66E-05,0.000320064,SAC042W,2
1701,3.333333333,A,Heat flow,A5,0.881987035,4.08E-05,0.000360897,SAC042W,2
1702,3.5,A,Heat flow,A5,0.986848227,4.57E-05,0.000406584,SAC042W,2
1703,3.666666667,A,Heat flow,A5,1.099763999,5.09E-05,0.000457499,SAC042W,2
1704,3.833333333,A,Heat flow,A5,1.234092376,5.71E-05,0.000514633,SAC042W,2
1705,4,A,Heat flow,A5,1.382480531,6.40E-05,0.000578637,SAC042W,2
1706,4.166666667,A,Heat flow,A5,1.599337989,7.40E-05,0.00065268,SAC042W,2
1707,4.333333333,A,Heat flow,A5,1.872100915,8.67E-05,0.000739352,SAC042W,2
1708,4.5,A,Heat flow,A5,2.160803486,0.000100037,0.000839389,SAC042W,2
1709,4.666666667,A,Heat flow,A5,2.586778329,0.000119758,0.000959147,SAC042W,2
1710,4.833333333,A,Heat flow,A5,3.126876706,0.000144763,0.00110391,SAC042W,2
1711,5,A,Heat flow,A5,3.738280598,0.000173069,0.001276978,SAC042W,2
1712,5.166666667,A,Heat flow,A5,4.56750417,0.000211459,0.001488437,SAC042W,2
1713,5.333333333,A,Heat flow,A5,5.511527299,0.000255163,0.0017436,SAC042W,2
1714,5.5,A,Heat flow,A5,6.467334592,0.000299414,0.002043014,SAC042W,2
1715,5.666666667,A,Heat flow,A5,7.394321027,0.00034233,0.002385343,SAC042W,2
1716,5.833333333,A,Heat flow,A5,8.43485707,0.000390503,0.002775846,SAC042W,2
1717,6,A,Heat flow,A5,9.47728249,0.000438763,0.003214609,SAC042W,2
1718,6.166666667,A,Heat flow,A5,10.65985098,0.000493512,0.003708121,SAC042W,2
1719,6.333333333,A,Heat flow,A5,11.89025183,0.000550475,0.004258595,SAC042W,2
1720,6.5,A,Heat flow,A5,13.32544707,0.000616919,0.004875514,SAC042W,2
1721,6.666666667,A,Heat flow,A5,14.97995253,0.000693516,0.005569031,SAC042W,2
1722,6.833333333,A,Heat flow,A5,16.65638864,0.000771129,0.00634016,SAC042W,2
1723,7,A,Heat flow,A5,18.52450402,0.000857616,0.007197776,SAC042W,2
1724,7.166666667,A,Heat flow,A5,20.54850277,0.00095132,0.008149095,SAC042W,2
1725,7.333333333,A,Heat flow,A5,22.75164129,0.001053317,0.009202412,SAC042W,2
1726,7.5,A,Heat flow,A5,24.96091252,0.001155598,0.01035801,SAC042W,2
1727,7.666666667,A,Heat flow,A5,27.36006782,0.00126667,0.01162468,SAC042W,2
1728,7.833333333,A,Heat flow,A5,29.85283002,0.001382075,0.013006755,SAC042W,2
1729,8,A,Heat flow,A5,32.47359353,0.001503407,0.014510162,SAC042W,2
1730,8.166666667,A,Heat flow,A5,35.05124298,0.001622743,0.016132905,SAC042W,2
1731,8.333333333,A,Heat flow,A5,37.72519718,0.001746537,0.017879442,SAC042W,2
1732,8.5,A,Heat flow,A5,40.58071063,0.001878737,0.019758178,SAC042W,2
1733,8.666666667,A,Heat flow,A5,42.86190121,0.001984347,0.021742526,SAC042W,2
1734,8.833333333,A,Heat flow,A5,45.18797077,0.002092036,0.023834561,SAC042W,2
1735,9,A,Heat flow,A5,47.31419129,0.002190472,0.026025033,SAC042W,2
1736,9.166666667,A,Heat flow,A5,49.20794267,0.002278145,0.028303179,SAC042W,2
1737,9.333333333,A,Heat flow,A5,50.45029984,0.002335662,0.030638841,SAC042W,2
1738,9.5,A,Heat flow,A5,51.71369698,0.002394153,0.033032993,SAC042W,2
1739,9.666666667,A,Heat flow,A5,52.40081115,0.002425963,0.035458957,SAC042W,2
1740,9.833333333,A,Heat flow,A5,52.7817272,0.002443598,0.037902555,SAC042W,2
1741,10,A,Heat flow,A5,52.70667562,0.002440124,0.040342679,SAC042W,2
1742,10.16666667,A,Heat flow,A5,52.38417192,0.002425193,0.042767872,SAC042W,2
1743,10.33333333,A,Heat flow,A5,52.65400087,0.002437685,0.045205558,SAC042W,2
1744,10.5,A,Heat flow,A5,52.97185583,0.002452401,0.047657958,SAC042W,2
1745,10.66666667,A,Heat flow,A5,52.82575947,0.002445637,0.050103595,SAC042W,2
1746,10.83333333,A,Heat flow,A5,51.93975416,0.002404618,0.052508214,SAC042W,2
1747,11,A,Heat flow,A5,50.32881024,0.002330038,0.054838251,SAC042W,2
1748,11.16666667,A,Heat flow,A5,49.10548767,0.002273402,0.057111653,SAC042W,2
1749,11.33333333,A,Heat flow,A5,48.25605171,0.002234076,0.05934573,SAC042W,2
1750,11.5,A,Heat flow,A5,47.45696919,0.002197082,0.061542812,SAC042W,2
1751,11.66666667,A,Heat flow,A5,46.20236934,0.002138999,0.06368181,SAC042W,2
1752,11.83333333,A,Heat flow,A5,45.13540601,0.002089602,0.065771412,SAC042W,2
1753,12,A,Heat flow,A5,44.46687639,0.002058652,0.067830064,SAC042W,2
1754,12.16666667,A,Heat flow,A5,44.40433723,0.002055756,0.06988582,SAC042W,2
1755,12.33333333,A,Heat flow,A5,43.79867051,0.002027716,0.071913537,SAC042W,2
1756,12.5,A,Heat flow,A5,42.75410782,0.001979357,0.073892893,SAC042W,2
1757,12.66666667,A,Heat flow,A5,42.05377395,0.001946934,0.075839827,SAC042W,2
1758,12.83333333,A,Heat flow,A5,40.48837871,0.001874462,0.077714289,SAC042W,2
1759,13,A,Heat flow,A5,39.37151253,0.001822755,0.079537045,SAC042W,2
1760,13.16666667,A,Heat flow,A5,38.1325824,0.001765397,0.081302442,SAC042W,2
1761,13.33333333,A,Heat flow,A5,36.3255906,0.00168174,0.082984182,SAC042W,2
1762,13.5,A,Heat flow,A5,35.21767621,0.001630448,0.08461463,SAC042W,2
1763,13.66666667,A,Heat flow,A5,34.17326089,0.001582095,0.086196726,SAC042W,2
1764,13.83333333,A,Heat flow,A5,32.72333422,0.001514969,0.087711695,SAC042W,2
1765,14,A,Heat flow,A5,31.50353344,0.001458497,0.089170192,SAC042W,2
1766,14.16666667,A,Heat flow,A5,30.59844614,0.001416595,0.090586786,SAC042W,2
1767,14.33333333,A,Heat flow,A5,29.76998022,0.00137824,0.091965026,SAC042W,2
1768,14.5,A,Heat flow,A5,28.88430373,0.001337236,0.093302263,SAC042W,2
1769,14.66666667,A,Heat flow,A5,28.28321951,0.001309408,0.094611671,SAC042W,2
1770,14.83333333,A,Heat flow,A5,27.73085792,0.001283836,0.095895507,SAC042W,2
1771,15,A,Heat flow,A5,27.27997521,0.001262962,0.097158469,SAC042W,2
1772,15.16666667,A,Heat flow,A5,27.00841069,0.001250389,0.098408858,SAC042W,2
1773,15.33333333,A,Heat flow,A5,26.36346135,0.001220531,0.099629389,SAC042W,2
1774,15.5,A,Heat flow,A5,25.70050707,0.001189838,0.100819227,SAC042W,2
1775,15.66666667,A,Heat flow,A5,25.08735141,0.001161451,0.101980678,SAC042W,2
1776,15.83333333,A,Heat flow,A5,24.53376162,0.001135822,0.103116501,SAC042W,2
1777,16,A,Heat flow,A5,23.98583706,0.001110455,0.104226956,SAC042W,2
1778,16.16666667,A,Heat flow,A5,23.58321603,0.001091816,0.105318772,SAC042W,2
1779,16.33333333,A,Heat flow,A5,23.17207664,0.001072781,0.106391553,SAC042W,2
1780,16.5,A,Heat flow,A5,22.7826132,0.001054751,0.107446304,SAC042W,2
1781,16.66666667,A,Heat flow,A5,22.26624648,0.001030845,0.108477148,SAC042W,2
1782,16.83333333,A,Heat flow,A5,21.80493158,0.001009488,0.109486636,SAC042W,2
1783,17,A,Heat flow,A5,21.4733876,0.000994138,0.110480774,SAC042W,2
1784,17.16666667,A,Heat flow,A5,21.1145848,0.000977527,0.111458301,SAC042W,2
1785,17.33333333,A,Heat flow,A5,20.72026099,0.000959271,0.112417573,SAC042W,2
1786,17.5,A,Heat flow,A5,20.30307923,0.000939957,0.11335753,SAC042W,2
1787,17.66666667,A,Heat flow,A5,19.96343693,0.000924233,0.114281763,SAC042W,2
1788,17.83333333,A,Heat flow,A5,19.64843327,0.00090965,0.115191413,SAC042W,2
1789,18,A,Heat flow,A5,19.38577715,0.00089749,0.116088903,SAC042W,2
1790,18.16666667,A,Heat flow,A5,19.11204822,0.000884817,0.11697372,SAC042W,2
1791,18.33333333,A,Heat flow,A5,18.79936024,0.000870341,0.11784406,SAC042W,2
1792,18.5,A,Heat flow,A5,18.46032026,0.000854644,0.118698705,SAC042W,2
1793,18.66666667,A,Heat flow,A5,18.2561304,0.000845191,0.119543896,SAC042W,2
1794,18.83333333,A,Heat flow,A5,18.04898616,0.000835601,0.120379497,SAC042W,2
1795,19,A,Heat flow,A5,17.77069846,0.000822718,0.121202215,SAC042W,2
1796,19.16666667,A,Heat flow,A5,17.54937765,0.000812471,0.122014686,SAC042W,2
1797,19.33333333,A,Heat flow,A5,17.28982346,0.000800455,0.122815141,SAC042W,2
1798,19.5,A,Heat flow,A5,17.10656513,0.000791971,0.123607111,SAC042W,2
1799,19.66666667,A,Heat flow,A5,16.83717177,0.000779499,0.12438661,SAC042W,2
1800,19.83333333,A,Heat flow,A5,16.55123143,0.000766261,0.125152871,SAC042W,2
1801,20,A,Heat flow,A5,16.41398973,0.000759907,0.125912778,SAC042W,2
1802,20.16666667,A,Heat flow,A5,16.19271155,0.000749663,0.12666244,SAC042W,2
1803,20.33333333,A,Heat flow,A5,16.05000099,0.000743056,0.127405496,SAC042W,2
1804,20.5,A,Heat flow,A5,15.82808464,0.000732782,0.128138278,SAC042W,2
1805,20.66666667,A,Heat flow,A5,15.55313181,0.000720052,0.12885833,SAC042W,2
1806,20.83333333,A,Heat flow,A5,15.25914103,0.000706442,0.129564772,SAC042W,2
1807,21,A,Heat flow,A5,15.00193687,0.000694534,0.130259306,SAC042W,2
1808,21.16666667,A,Heat flow,A5,14.69716931,0.000680425,0.13093973,SAC042W,2
1809,21.33333333,A,Heat flow,A5,14.41061457,0.000667158,0.131606888,SAC042W,2
1810,21.5,A,Heat flow,A5,14.16369444,0.000655727,0.132262615,SAC042W,2
1811,21.66666667,A,Heat flow,A5,13.8511868,0.000641259,0.132903874,SAC042W,2
1812,21.83333333,A,Heat flow,A5,13.5516655,0.000627392,0.133531266,SAC042W,2
1813,22,A,Heat flow,A5,13.32125201,0.000616725,0.13414799,SAC042W,2
1814,22.16666667,A,Heat flow,A5,13.12515061,0.000607646,0.134755636,SAC042W,2
1815,22.33333333,A,Heat flow,A5,12.92636455,0.000598443,0.135354079,SAC042W,2
1816,22.5,A,Heat flow,A5,12.59343424,0.000583029,0.135937108,SAC042W,2
1817,22.66666667,A,Heat flow,A5,12.38478191,0.00057337,0.136510478,SAC042W,2
1818,22.83333333,A,Heat flow,A5,12.16297357,0.000563101,0.137073578,SAC042W,2
1819,23,A,Heat flow,A5,11.97980169,0.00055462,0.137628199,SAC042W,2
1820,23.16666667,A,Heat flow,A5,11.77557549,0.000545166,0.138173364,SAC042W,2
1821,0,B,Heat flow,A5,0,0,0,SAC042W,2
1822,0.166666667,B,Heat flow,A5,0,0,0,SAC042W,2
1823,0.333333333,B,Heat flow,A5,0,0,0,SAC042W,2
1824,0.5,B,Heat flow,A5,-0.030749659,-1.42E-06,-1.42E-06,SAC042W,2
1825,0.666666667,B,Heat flow,A5,-0.260158989,-1.20E-05,-1.35E-05,SAC042W,2
1826,0.833333333,B,Heat flow,A5,-0.433288743,-2.01E-05,-3.35E-05,SAC042W,2
1827,1,B,Heat flow,A5,-0.553142762,-2.56E-05,-5.91E-05,SAC042W,2
1828,1.166666667,B,Heat flow,A5,-0.667468607,-3.09E-05,-9.00E-05,SAC042W,2
1829,1.333333333,B,Heat flow,A5,-0.764016311,-3.54E-05,-0.000125409,SAC042W,2
1830,1.5,B,Heat flow,A5,-0.869487172,-4.03E-05,-0.000165663,SAC042W,2
1831,1.666666667,B,Heat flow,A5,-0.944283063,-4.37E-05,-0.000209379,SAC042W,2
1832,1.833333333,B,Heat flow,A5,-1.027106391,-4.76E-05,-0.000256931,SAC042W,2
1833,2,B,Heat flow,A5,-1.093525066,-5.06E-05,-0.000307557,SAC042W,2
1834,2.166666667,B,Heat flow,A5,-1.180111777,-5.46E-05,-0.000362192,SAC042W,2
1835,2.333333333,B,Heat flow,A5,-1.208056428,-5.59E-05,-0.00041812,SAC042W,2
1836,2.5,B,Heat flow,A5,-1.213862527,-5.62E-05,-0.000474317,SAC042W,2
1837,2.666666667,B,Heat flow,A5,-1.183142689,-5.48E-05,-0.000529093,SAC042W,2
1838,2.833333333,B,Heat flow,A5,-1.178331871,-5.46E-05,-0.000583645,SAC042W,2
1839,3,B,Heat flow,A5,-1.177305978,-5.45E-05,-0.00063815,SAC042W,2
1840,3.166666667,B,Heat flow,A5,-1.186426935,-5.49E-05,-0.000693077,SAC042W,2
1841,3.333333333,B,Heat flow,A5,-1.158231015,-5.36E-05,-0.000746699,SAC042W,2
1842,3.5,B,Heat flow,A5,-1.122849625,-5.20E-05,-0.000798683,SAC042W,2
1843,3.666666667,B,Heat flow,A5,-1.010621893,-4.68E-05,-0.000845471,SAC042W,2
1844,3.833333333,B,Heat flow,A5,-0.897198634,-4.15E-05,-0.000887008,SAC042W,2
1845,4,B,Heat flow,A5,-0.754438758,-3.49E-05,-0.000921935,SAC042W,2
1846,4.166666667,B,Heat flow,A5,-0.579316254,-2.68E-05,-0.000948756,SAC042W,2
1847,4.333333333,B,Heat flow,A5,-0.33543414,-1.55E-05,-0.000964285,SAC042W,2
1848,4.5,B,Heat flow,A5,-0.020392407,-9.44E-07,-0.000965229,SAC042W,2
1849,4.666666667,B,Heat flow,A5,0.391886212,1.81E-05,-0.000947086,SAC042W,2
1850,4.833333333,B,Heat flow,A5,0.904629293,4.19E-05,-0.000905205,SAC042W,2
1851,5,B,Heat flow,A5,1.635977756,7.57E-05,-0.000829465,SAC042W,2
1852,5.166666667,B,Heat flow,A5,2.454387677,0.000113629,-0.000715836,SAC042W,2
1853,5.333333333,B,Heat flow,A5,3.287339241,0.000152192,-0.000563645,SAC042W,2
1854,5.5,B,Heat flow,A5,4.117363952,0.000190619,-0.000373026,SAC042W,2
1855,5.666666667,B,Heat flow,A5,4.934344211,0.000228442,-0.000144584,SAC042W,2
1856,5.833333333,B,Heat flow,A5,5.783168072,0.000267739,0.000123155,SAC042W,2
1857,6,B,Heat flow,A5,6.898155468,0.000319359,0.000442514,SAC042W,2
1858,6.166666667,B,Heat flow,A5,8.090982547,0.000374583,0.000817097,SAC042W,2
1859,6.333333333,B,Heat flow,A5,9.580506769,0.000443542,0.001260639,SAC042W,2
1860,6.5,B,Heat flow,A5,11.16993762,0.000517127,0.001777765,SAC042W,2
1861,6.666666667,B,Heat flow,A5,12.97156913,0.000600536,0.002378301,SAC042W,2
1862,6.833333333,B,Heat flow,A5,15.15224665,0.000701493,0.003079794,SAC042W,2
1863,7,B,Heat flow,A5,16.95359627,0.000784889,0.003864683,SAC042W,2
1864,7.166666667,B,Heat flow,A5,19.3624096,0.000896408,0.00476109,SAC042W,2
1865,7.333333333,B,Heat flow,A5,21.91197336,0.001014443,0.005775534,SAC042W,2
1866,7.5,B,Heat flow,A5,24.44557475,0.00113174,0.006907273,SAC042W,2
1867,7.666666667,B,Heat flow,A5,27.73794441,0.001284164,0.008191437,SAC042W,2
1868,7.833333333,B,Heat flow,A5,30.88408298,0.001429819,0.009621256,SAC042W,2
1869,8,B,Heat flow,A5,34.00079625,0.001574111,0.011195367,SAC042W,2
1870,8.166666667,B,Heat flow,A5,36.24810877,0.001678153,0.01287352,SAC042W,2
