"","Time","rep","exp","variable","value","value_J","csum","strain","inoc","drytime"
"2660",7.25,33,"a","B4",20.1929,0.001402285,0.009743013,"RWW146",4,0
"2661",7.5,33,"a","B4",22.35479,0.001552416,0.01129543,"RWW146",4,0
"2662",7.75,33,"a","B4",24.88949,0.001728437,0.01302387,"RWW146",4,0
"2663",8,33,"a","B4",27.71885,0.00192492,0.01494879,"RWW146",4,0
"2664",8.25,33,"a","B4",30.76447,0.002136421,0.01708521,"RWW146",4,0
"2665",8.5,33,"a","B4",34.22199,0.002376527,0.01946173,"RWW146",4,0
"2666",8.75,33,"a","B4",36.54808,0.002538061,0.0219998,"RWW146",4,0
"2667",9,33,"a","B4",39.10694,0.002715759,0.02471555,"RWW146",4,0
"2668",9.25,33,"a","B4",40.10547,0.002785102,0.02750066,"RWW146",4,0
"2669",9.5,33,"a","B4",41.16844,0.002858919,0.03035958,"RWW146",4,0
"2670",9.75,33,"a","B4",41.32423,0.002869739,0.03322932,"RWW146",4,0
"2671",10,33,"a","B4",42.10339,0.002923847,0.03615316,"RWW146",4,0
"2672",10.25,33,"a","B4",42.30265,0.002937684,0.03909085,"RWW146",4,0
"2673",10.5,33,"a","B4",42.33031,0.002939605,0.04203045,"RWW146",4,0
"2674",10.75,33,"a","B4",42.16951,0.002928438,0.04495889,"RWW146",4,0
"2675",11,33,"a","B4",41.70992,0.002896523,0.04785541,"RWW146",4,0
"2676",11.25,33,"a","B4",41.23871,0.002863799,0.05071921,"RWW146",4,0
"2677",11.5,33,"a","B4",41.05016,0.002850706,0.05356992,"RWW146",4,0
"2678",11.75,33,"a","B4",39.82411,0.002765563,0.05633548,"RWW146",4,0
"2679",12,33,"a","B4",39.42809,0.002738062,0.05907354,"RWW146",4,0
"2680",12.25,33,"a","B4",39.11256,0.00271615,0.06178969,"RWW146",4,0
"2681",12.5,33,"a","B4",38.43644,0.002669197,0.06445889,"RWW146",4,0
"2682",12.75,33,"a","B4",37.47298,0.00260229,0.06706118,"RWW146",4,0
"2683",13,33,"a","B4",36.45606,0.002531671,0.06959285,"RWW146",4,0
"2684",13.25,33,"a","B4",34.93429,0.002425992,0.07201884,"RWW146",4,0
"2685",13.5,33,"a","B4",33.22808,0.002307505,0.07432635,"RWW146",4,0
"2686",13.75,33,"a","B4",31.66248,0.002198783,0.07652513,"RWW146",4,0
"2687",14,33,"a","B4",29.96378,0.002080818,0.07860595,"RWW146",4,0
"2688",14.25,33,"a","B4",28.75758,0.001997054,0.080603,"RWW146",4,0
"2689",14.5,33,"a","B4",26.22294,0.001821037,0.08242404,"RWW146",4,0
"2690",14.75,33,"a","B4",25.11694,0.001744232,0.08416827,"RWW146",4,0
"2691",15,33,"a","B4",23.31088,0.001618811,0.08578708,"RWW146",4,0
"2692",15.25,33,"a","B4",22.1979,0.001541521,0.0873286,"RWW146",4,0
"2693",15.5,33,"a","B4",20.71776,0.001438734,0.08876734,"RWW146",4,0
"2694",15.75,33,"a","B4",19.64244,0.001364058,0.0901314,"RWW146",4,0
"2695",16,33,"a","B4",18.73746,0.001301213,0.09143261,"RWW146",4,0
"2696",16.25,33,"a","B4",18.18601,0.001262918,0.09269553,"RWW146",4,0
"2697",16.5,33,"a","B4",16.9111,0.001174382,0.09386991,"RWW146",4,0
"2698",16.75,33,"a","B4",15.89056,0.001103511,0.09497342,"RWW146",4,0
"2699",17,33,"a","B4",14.72286,0.001022421,0.09599584,"RWW146",4,0
"2700",17.25,33,"a","B4",13.09468,0.000909353,0.09690519,"RWW146",4,0
"2701",17.5,33,"a","B4",12.01786,0.0008345734,0.09773977,"RWW146",4,0
"2702",17.75,33,"a","B4",11.1557,0.0007747015,0.09851447,"RWW146",4,0
"2703",18,33,"a","B4",10.41642,0.0007233624,0.09923783,"RWW146",4,0
"2704",18.25,33,"a","B4",9.888562,0.0006867057,0.09992454,"RWW146",4,0
"2705",18.5,33,"a","B4",9.448982,0.0006561793,0.1005807,"RWW146",4,0
"2706",18.75,33,"a","B4",9.038659,0.0006276847,0.1012084,"RWW146",4,0
"2707",19,33,"a","B4",8.640623,0.0006000432,0.1018084,"RWW146",4,0
"2708",19.25,33,"a","B4",8.312812,0.0005772786,0.1023857,"RWW146",4,0
"2709",19.5,33,"a","B4",8.013725,0.0005565087,0.1029422,"RWW146",4,0
"2710",19.75,33,"a","B4",7.715352,0.0005357883,0.103478,"RWW146",4,0
"2711",20,33,"a","B4",7.499198,0.0005207776,0.1039988,"RWW146",4,0
"2712",20.25,33,"a","B4",7.406478,0.0005143387,0.1045131,"RWW146",4,0
"2713",20.5,33,"a","B4",7.264728,0.000504495,0.1050176,"RWW146",4,0
"2714",20.75,33,"a","B4",7.188885,0.0004992281,0.1055169,"RWW146",4,0
"2715",21,33,"a","B4",6.980006,0.0004847226,0.1060016,"RWW146",4,0
"2716",21.25,33,"a","B4",6.701512,0.0004653828,0.106467,"RWW146",4,0
"2717",21.5,33,"a","B4",6.486479,0.00045045,0.1069174,"RWW146",4,0
"2718",21.75,33,"a","B4",6.272979,0.0004356235,0.107353,"RWW146",4,0
"2719",0.75,33,"b","B4",2.193371,0.0001523174,0.0001523174,"RWW146",4,24
"2720",1,33,"b","B4",-0.1399038,-9.715543e-06,0.0001426019,"RWW146",4,24
"2721",1.25,33,"b","B4",-0.1440827,-1.000574e-05,0.0001325962,"RWW146",4,24
"2722",1.5,33,"b","B4",-0.1645158,-1.142471e-05,0.0001211714,"RWW146",4,24
"2723",1.75,33,"b","B4",-0.2472872,-1.717272e-05,0.0001039987,"RWW146",4,24
"2724",2,33,"b","B4",-0.2327626,-1.616407e-05,8.783465e-05,"RWW146",4,24
"2725",2.25,33,"b","B4",-0.1592114,-1.105635e-05,7.677831e-05,"RWW146",4,24
"2726",2.5,33,"b","B4",-0.1231636,-8.553025e-06,6.822528e-05,"RWW146",4,24
"2727",2.75,33,"b","B4",0.0425142,2.952375e-06,7.117765e-05,"RWW146",4,24
"2728",3,33,"b","B4",0.2409773,1.673453e-05,8.791219e-05,"RWW146",4,24
"2729",3.25,33,"b","B4",0.5337231,3.70641e-05,0.0001249763,"RWW146",4,24
"2730",3.5,33,"b","B4",0.9699421,6.735709e-05,0.0001923334,"RWW146",4,24
"2731",3.75,33,"b","B4",1.444663,0.0001003238,0.0002926572,"RWW146",4,24
"2732",4,33,"b","B4",2.155722,0.0001497029,0.0004423601,"RWW146",4,24
"2733",4.25,33,"b","B4",2.94964,0.0002048361,0.0006471962,"RWW146",4,24
"2734",4.5,33,"b","B4",4.070225,0.0002826545,0.0009298507,"RWW146",4,24
"2735",4.75,33,"b","B4",5.626925,0.0003907586,0.001320609,"RWW146",4,24
"2736",5,33,"b","B4",7.490148,0.0005201492,0.001840759,"RWW146",4,24
"2737",5.25,33,"b","B4",9.672825,0.000671724,0.002512483,"RWW146",4,24
"2738",5.5,33,"b","B4",10.99372,0.0007634528,0.003275935,"RWW146",4,24
"2739",5.75,33,"b","B4",12.05354,0.0008370517,0.004112987,"RWW146",4,24
"2740",6,33,"b","B4",13.54973,0.0009409532,0.00505394,"RWW146",4,24
"2741",6.25,33,"b","B4",15.33766,0.001065115,0.006119055,"RWW146",4,24
"2742",6.5,33,"b","B4",17.37378,0.001206512,0.007325568,"RWW146",4,24
"2743",6.75,33,"b","B4",20.37765,0.001415114,0.008740682,"RWW146",4,24
"2744",7,33,"b","B4",23.11406,0.001605143,0.01034582,"RWW146",4,24
"2745",7.25,33,"b","B4",26.82276,0.001862691,0.01220852,"RWW146",4,24
"2746",7.5,33,"b","B4",31.37062,0.002178515,0.01438703,"RWW146",4,24
"2747",7.75,33,"b","B4",36.20755,0.002514413,0.01690144,"RWW146",4,24
"2748",8,33,"b","B4",41.31367,0.002869005,0.01977045,"RWW146",4,24
"2749",8.25,33,"b","B4",45.61915,0.003167996,0.02293845,"RWW146",4,24
"2750",8.5,33,"b","B4",49.00587,0.003403185,0.02634163,"RWW146",4,24
"2751",8.75,33,"b","B4",51.04425,0.003544739,0.02988637,"RWW146",4,24
"2752",9,33,"b","B4",51.0835,0.003547465,0.03343384,"RWW146",4,24
"2753",9.25,33,"b","B4",50.86911,0.003532577,0.03696641,"RWW146",4,24
"2754",9.5,33,"b","B4",50.81925,0.003529114,0.04049553,"RWW146",4,24
"2755",9.75,33,"b","B4",49.88032,0.003463911,0.04395944,"RWW146",4,24
"2756",10,33,"b","B4",48.37671,0.003359494,0.04731893,"RWW146",4,24
"2757",10.25,33,"b","B4",47.2748,0.003282972,0.0506019,"RWW146",4,24
"2758",10.5,33,"b","B4",46.10914,0.003202024,0.05380393,"RWW146",4,24
"2759",10.75,33,"b","B4",44.93388,0.003120408,0.05692434,"RWW146",4,24
"2760",11,33,"b","B4",43.24022,0.003002793,0.05992713,"RWW146",4,24
"2761",11.25,33,"b","B4",42.45892,0.002948536,0.06287567,"RWW146",4,24
"2762",11.5,33,"b","B4",40.76857,0.00283115,0.06570682,"RWW146",4,24
"2763",11.75,33,"b","B4",39.61916,0.00275133,0.06845815,"RWW146",4,24
"2764",12,33,"b","B4",38.05419,0.002642652,0.0711008,"RWW146",4,24
"2765",12.25,33,"b","B4",36.76759,0.002553305,0.0736541,"RWW146",4,24
"2766",12.5,33,"b","B4",35.09849,0.002437395,0.0760915,"RWW146",4,24
"2767",12.75,33,"b","B4",33.14415,0.002301677,0.07839318,"RWW146",4,24
"2768",13,33,"b","B4",31.06701,0.002157431,0.08055061,"RWW146",4,24
"2769",13.25,33,"b","B4",29.13501,0.002023264,0.08257387,"RWW146",4,24
"2770",13.5,33,"b","B4",27.15611,0.001885841,0.08445971,"RWW146",4,24
"2771",13.75,33,"b","B4",25.8073,0.001792174,0.08625189,"RWW146",4,24
"2772",14,33,"b","B4",24.90696,0.00172965,0.08798154,"RWW146",4,24
"2773",14.25,33,"b","B4",23.98234,0.00166544,0.08964698,"RWW146",4,24
"2774",14.5,33,"b","B4",22.79994,0.001583329,0.09123031,"RWW146",4,24
"2775",14.75,33,"b","B4",21.74423,0.001510016,0.09274032,"RWW146",4,24
"2776",15,33,"b","B4",20.69153,0.001436912,0.09417723,"RWW146",4,24
"2777",15.25,33,"b","B4",20.15956,0.00139997,0.0955772,"RWW146",4,24
"2778",15.5,33,"b","B4",19.10677,0.001326859,0.09690406,"RWW146",4,24
"2779",15.75,33,"b","B4",17.97948,0.001248575,0.09815264,"RWW146",4,24
"2780",16,33,"b","B4",16.97894,0.001179093,0.09933173,"RWW146",4,24
"2781",16.25,33,"b","B4",16.39008,0.0011382,0.1004699,"RWW146",4,24
"2782",16.5,33,"b","B4",15.66873,0.001088106,0.101558,"RWW146",4,24
"2783",16.75,33,"b","B4",15.09229,0.001048076,0.1026061,"RWW146",4,24
"2784",17,33,"b","B4",14.47831,0.001005438,0.1036116,"RWW146",4,24
"2785",17.25,33,"b","B4",13.86424,0.0009627941,0.1045743,"RWW146",4,24
"2786",17.5,33,"b","B4",13.08824,0.0009089053,0.1054832,"RWW146",4,24
"2787",17.75,33,"b","B4",12.52105,0.0008695177,0.1063528,"RWW146",4,24
"2788",18,33,"b","B4",11.9444,0.0008294723,0.1071822,"RWW146",4,24
"2789",18.25,33,"b","B4",11.40642,0.0007921124,0.1079744,"RWW146",4,24
"2790",18.5,33,"b","B4",10.89991,0.000756938,0.1087313,"RWW146",4,24
"2791",18.75,33,"b","B4",10.43298,0.0007245122,0.1094558,"RWW146",4,24
"2792",19,33,"b","B4",9.97482,0.0006926958,0.1101485,"RWW146",4,24
"2793",19.25,33,"b","B4",9.632647,0.0006689338,0.1108174,"RWW146",4,24
"2794",19.5,33,"b","B4",9.260074,0.0006430607,0.1114605,"RWW146",4,24
"2795",19.75,33,"b","B4",9.054718,0.0006287998,0.1120893,"RWW146",4,24
"2796",20,33,"b","B4",8.84559,0.0006142771,0.1127036,"RWW146",4,24
"2797",20.25,33,"b","B4",8.74945,0.0006076007,0.1133112,"RWW146",4,24
"2798",20.5,33,"b","B4",8.517029,0.0005914603,0.1139026,"RWW146",4,24
"2799",20.75,33,"b","B4",8.053204,0.0005592503,0.1144619,"RWW146",4,24
"2800",21,33,"b","B4",7.755164,0.0005385531,0.1150004,"RWW146",4,24
"2801",21.25,33,"b","B4",7.505765,0.0005212337,0.1155217,"RWW146",4,24
"2802",21.5,33,"b","B4",7.458841,0.0005179751,0.1160396,"RWW146",4,24
"2803",21.75,33,"b","B4",7.43469,0.0005162979,0.1165559,"RWW146",4,24
"2804",22,33,"b","B4",7.305908,0.0005073548,0.1170633,"RWW146",4,24
"2805",22.25,33,"b","B4",7.18887,0.0004992271,0.1175625,"RWW146",4,24
"2806",22.5,33,"b","B4",7.046286,0.0004893254,0.1180518,"RWW146",4,24
"2807",0.75,33,"c","B4",2.251169,0.0001563312,0.0001563312,"RWW146",4,168
"2808",1,33,"c","B4",-0.06577785,-4.567906e-06,0.0001517633,"RWW146",4,168
"2809",1.25,33,"c","B4",0.0255704,1.775723e-06,0.000153539,"RWW146",4,168
"2810",1.5,33,"c","B4",0.0597586,4.149903e-06,0.0001576889,"RWW146",4,168
"2811",1.75,33,"c","B4",0.03341946,2.320795e-06,0.0001600097,"RWW146",4,168
"2812",2,33,"c","B4",-0.01574281,-1.09325e-06,0.0001589165,"RWW146",4,168
"2813",2.25,33,"c","B4",-0.07902942,-5.488154e-06,0.0001534283,"RWW146",4,168
"2814",2.5,33,"c","B4",-0.09441866,-6.556851e-06,0.0001468715,"RWW146",4,168
"2815",2.75,33,"c","B4",-0.1000592,-6.948559e-06,0.0001399229,"RWW146",4,168
"2816",3,33,"c","B4",-0.1014747,-7.046855e-06,0.000132876,"RWW146",4,168
"2817",3.25,33,"c","B4",-0.06698454,-4.651704e-06,0.0001282243,"RWW146",4,168
"2818",3.5,33,"c","B4",0.000747327,5.189771e-08,0.0001282762,"RWW146",4,168
"2819",3.75,33,"c","B4",0.09444105,6.558406e-06,0.0001348346,"RWW146",4,168
"2820",4,33,"c","B4",0.2918882,2.027002e-05,0.0001551047,"RWW146",4,168
"2821",4.25,33,"c","B4",0.4974481,3.454501e-05,0.0001896497,"RWW146",4,168
"2822",4.5,33,"c","B4",0.8413557,5.842748e-05,0.0002480771,"RWW146",4,168
"2823",4.75,33,"c","B4",1.14944,7.982222e-05,0.0003278994,"RWW146",4,168
"2824",5,33,"c","B4",1.617659,0.0001123374,0.0004402368,"RWW146",4,168
"2825",5.25,33,"c","B4",2.227007,0.0001546533,0.0005948901,"RWW146",4,168
"2826",5.5,33,"c","B4",3.062259,0.0002126569,0.0008075469,"RWW146",4,168
"2827",5.75,33,"c","B4",4.152416,0.0002883622,0.001095909,"RWW146",4,168
"2828",6,33,"c","B4",5.428124,0.0003769531,0.001472862,"RWW146",4,168
"2829",6.25,33,"c","B4",7.044132,0.0004891758,0.001962038,"RWW146",4,168
"2830",6.5,33,"c","B4",8.899094,0.0006179926,0.002580031,"RWW146",4,168
"2831",6.75,33,"c","B4",10.57272,0.0007342164,0.003314247,"RWW146",4,168
"2832",7,33,"c","B4",11.91384,0.0008273502,0.004141597,"RWW146",4,168
"2833",7.25,33,"c","B4",13.16199,0.0009140273,0.005055625,"RWW146",4,168
"2834",7.5,33,"c","B4",14.73584,0.001023322,0.006078946,"RWW146",4,168
"2835",7.75,33,"c","B4",16.48747,0.001144963,0.00722391,"RWW146",4,168
"2836",8,33,"c","B4",18.50757,0.001285248,0.008509158,"RWW146",4,168
"2837",8.25,33,"c","B4",20.9285,0.001453368,0.009962525,"RWW146",4,168
"2838",8.5,33,"c","B4",23.33385,0.001620406,0.01158293,"RWW146",4,168
"2839",8.75,33,"c","B4",26.1297,0.001814562,0.01339749,"RWW146",4,168
"2840",9,33,"c","B4",29.33895,0.002037427,0.01543492,"RWW146",4,168
"2841",9.25,33,"c","B4",33.13095,0.00230076,0.01773568,"RWW146",4,168
"2842",9.5,33,"c","B4",36.67232,0.002546689,0.02028237,"RWW146",4,168
"2843",9.75,33,"c","B4",40.39923,0.002805502,0.02308787,"RWW146",4,168
"2844",10,33,"c","B4",43.46307,0.003018269,0.02610614,"RWW146",4,168
"2845",10.25,33,"c","B4",46.19596,0.003208053,0.02931419,"RWW146",4,168
"2846",10.5,33,"c","B4",47.36275,0.00328908,0.03260327,"RWW146",4,168
"2847",10.75,33,"c","B4",48.40097,0.003361179,0.03596445,"RWW146",4,168
"2848",11,33,"c","B4",47.62302,0.003307154,0.03927161,"RWW146",4,168
"2849",11.25,33,"c","B4",47.04082,0.003266723,0.04253833,"RWW146",4,168
"2850",11.5,33,"c","B4",46.55377,0.003232901,0.04577123,"RWW146",4,168
"2851",11.75,33,"c","B4",45.71038,0.003174332,0.04894556,"RWW146",4,168
"2852",12,33,"c","B4",44.27309,0.00307452,0.05202008,"RWW146",4,168
"2853",12.25,33,"c","B4",43.63684,0.003030336,0.05505042,"RWW146",4,168
"2854",12.5,33,"c","B4",43.23055,0.003002122,0.05805254,"RWW146",4,168
"2855",12.75,33,"c","B4",42.10792,0.002924161,0.0609767,"RWW146",4,168
"2856",13,33,"c","B4",41.05181,0.00285082,0.06382752,"RWW146",4,168
"2857",13.25,33,"c","B4",40.09986,0.002784712,0.06661224,"RWW146",4,168
"2858",13.5,33,"c","B4",39.42929,0.002738145,0.06935038,"RWW146",4,168
"2859",13.75,33,"c","B4",37.95361,0.002635667,0.07198605,"RWW146",4,168
"2860",14,33,"c","B4",36.56186,0.002539018,0.07452507,"RWW146",4,168
"2861",14.25,33,"c","B4",35.09799,0.00243736,0.07696243,"RWW146",4,168
"2862",14.5,33,"c","B4",33.57811,0.002331813,0.07929424,"RWW146",4,168
"2863",14.75,33,"c","B4",32.09674,0.00222894,0.08152318,"RWW146",4,168
"2864",15,33,"c","B4",30.11692,0.002091452,0.08361463,"RWW146",4,168
"2865",15.25,33,"c","B4",28.49868,0.001979075,0.08559371,"RWW146",4,168
"2866",15.5,33,"c","B4",27.14447,0.001885033,0.08747874,"RWW146",4,168
"2867",15.75,33,"c","B4",25.64109,0.001780631,0.08925937,"RWW146",4,168
"2868",16,33,"c","B4",24.35332,0.001691203,0.09095057,"RWW146",4,168
"2869",16.25,33,"c","B4",23.0834,0.001603014,0.09255359,"RWW146",4,168
"2870",16.5,33,"c","B4",21.8692,0.001518695,0.09407228,"RWW146",4,168
"2871",16.75,33,"c","B4",20.62895,0.001432566,0.09550485,"RWW146",4,168
"2872",17,33,"c","B4",19.4799,0.001352771,0.09685762,"RWW146",4,168
"2873",17.25,33,"c","B4",18.32805,0.001272781,0.0981304,"RWW146",4,168
"2874",17.5,33,"c","B4",17.44202,0.001211251,0.09934165,"RWW146",4,168
"2875",17.75,33,"c","B4",16.35956,0.001136081,0.1004777,"RWW146",4,168
"2876",18,33,"c","B4",15.34434,0.001065579,0.1015433,"RWW146",4,168
"2877",18.25,33,"c","B4",14.31987,0.0009944357,0.1025377,"RWW146",4,168
"2878",18.5,33,"c","B4",13.43242,0.0009328069,0.1034706,"RWW146",4,168
"2879",18.75,33,"c","B4",12.68391,0.0008808272,0.1043514,"RWW146",4,168
"2880",19,33,"c","B4",12.16784,0.000844989,0.1051964,"RWW146",4,168
"2881",19.25,33,"c","B4",11.57892,0.0008040919,0.1060005,"RWW146",4,168
"2882",19.5,33,"c","B4",11.08509,0.000769798,0.1067703,"RWW146",4,168
"2883",19.75,33,"c","B4",10.57139,0.0007341245,0.1075044,"RWW146",4,168
"2884",20,33,"c","B4",10.12118,0.0007028594,0.1082072,"RWW146",4,168
"2885",20.25,33,"c","B4",9.642546,0.0006696212,0.1088769,"RWW146",4,168
"2886",20.5,33,"c","B4",9.190315,0.0006382163,0.1095151,"RWW146",4,168
"2887",20.75,33,"c","B4",8.826178,0.000612929,0.110128,"RWW146",4,168
"2888",21,33,"c","B4",8.572532,0.0005953147,0.1107233,"RWW146",4,168
"2889",21.25,33,"c","B4",8.265614,0.000574001,0.1112973,"RWW146",4,168
"2890",21.5,33,"c","B4",7.950798,0.0005521387,0.1118495,"RWW146",4,168
"2891",21.75,33,"c","B4",7.699761,0.0005347057,0.1123842,"RWW146",4,168
"2892",22,33,"c","B4",7.475048,0.0005191006,0.1129033,"RWW146",4,168
"2893",22.25,33,"c","B4",7.235411,0.0005024591,0.1134057,"RWW146",4,168
"2894",22.5,33,"c","B4",6.994532,0.0004857314,0.1138915,"RWW146",4,168
"2895",22.75,33,"c","B4",6.849291,0.0004756452,0.1143671,"RWW146",4,168
"2896",23,33,"c","B4",6.743243,0.0004682808,0.1148354,"RWW146",4,168
"2897",23.25,33,"c","B4",6.742729,0.000468245,0.1153036,"RWW146",4,168
"2898",23.5,33,"c","B4",6.667415,0.0004630149,0.1157666,"RWW146",4,168
"2899",23.75,33,"c","B4",6.525531,0.0004531619,0.1162198,"RWW146",4,168
"2900",24,33,"c","B4",6.316804,0.0004386669,0.1166585,"RWW146",4,168
"2901",24.25,33,"c","B4",6.190734,0.0004299121,0.1170884,"RWW146",4,168
"2902",24.5,33,"c","B4",6.146809,0.0004268617,0.1175152,"RWW146",4,168
"2903",24.75,33,"c","B4",6.025837,0.0004184609,0.1179337,"RWW146",4,168
"2904",25,33,"c","B4",5.954535,0.0004135093,0.1183472,"RWW146",4,168
"2905",0.75,47,"a","B4",0.5565216,3.864733e-05,3.864733e-05,"RWW146",4,0
"2906",1,47,"a","B4",-1.603671,-0.000111366,-7.27187e-05,"RWW146",4,0
"2907",1.25,47,"a","B4",-1.393579,-9.677633e-05,-0.000169495,"RWW146",4,0
"2908",1.5,47,"a","B4",-1.308632,-9.087722e-05,-0.0002603722,"RWW146",4,0
"2909",1.75,47,"a","B4",-1.185246,-8.230877e-05,-0.000342681,"RWW146",4,0
"2910",2,47,"a","B4",-1.086131,-7.542575e-05,-0.0004181068,"RWW146",4,0
"2911",2.25,47,"a","B4",-1.028567,-7.142823e-05,-0.000489535,"RWW146",4,0
"2912",2.5,47,"a","B4",-0.8963064,-6.22435e-05,-0.0005517785,"RWW146",4,0
"2913",2.75,47,"a","B4",-0.7706172,-5.351508e-05,-0.0006052936,"RWW146",4,0
"2914",3,47,"a","B4",-0.6475415,-4.496816e-05,-0.0006502617,"RWW146",4,0
"2915",3.25,47,"a","B4",-0.394425,-2.739063e-05,-0.0006776524,"RWW146",4,0
"2916",3.5,47,"a","B4",-0.1098545,-7.628786e-06,-0.0006852811,"RWW146",4,0
"2917",3.75,47,"a","B4",0.335364,2.328917e-05,-0.000661992,"RWW146",4,0
"2918",4,47,"a","B4",0.8838159,6.13761e-05,-0.0006006159,"RWW146",4,0
"2919",4.25,47,"a","B4",1.465807,0.0001017922,-0.0004988237,"RWW146",4,0
"2920",4.5,47,"a","B4",2.267756,0.0001574831,-0.0003413406,"RWW146",4,0
"2921",4.75,47,"a","B4",3.399992,0.0002361105,-0.0001052301,"RWW146",4,0
"2922",5,47,"a","B4",4.827903,0.0003352711,0.0002300409,"RWW146",4,0
"2923",5.25,47,"a","B4",6.450064,0.0004479211,0.0006779621,"RWW146",4,0
"2924",5.5,47,"a","B4",8.400905,0.0005833962,0.001261358,"RWW146",4,0
"2925",5.75,47,"a","B4",10.24162,0.0007112239,0.001972582,"RWW146",4,0
"2926",6,47,"a","B4",11.58413,0.0008044537,0.002777036,"RWW146",4,0
"2927",6.25,47,"a","B4",13.13321,0.0009120286,0.003689064,"RWW146",4,0
"2928",6.5,47,"a","B4",14.86783,0.001032488,0.004721553,"RWW146",4,0
"2929",6.75,47,"a","B4",16.49846,0.001145726,0.005867279,"RWW146",4,0
"2930",7,47,"a","B4",18.20144,0.001263989,0.007131268,"RWW146",4,0
"2931",7.25,47,"a","B4",19.70481,0.00136839,0.008499658,"RWW146",4,0
"2932",7.5,47,"a","B4",21.1677,0.001469979,0.009969637,"RWW146",4,0
"2933",7.75,47,"a","B4",23.05207,0.001600838,0.01157048,"RWW146",4,0
"2934",8,47,"a","B4",24.86324,0.001726614,0.01329709,"RWW146",4,0
"2935",8.25,47,"a","B4",27.55729,0.001913701,0.01521079,"RWW146",4,0
"2936",8.5,47,"a","B4",29.5212,0.002050083,0.01726087,"RWW146",4,0
"2937",8.75,47,"a","B4",31.8751,0.002213548,0.01947442,"RWW146",4,0
"2938",9,47,"a","B4",34.11333,0.002368981,0.0218434,"RWW146",4,0
"2939",9.25,47,"a","B4",35.90834,0.002493635,0.02433704,"RWW146",4,0
"2940",9.5,47,"a","B4",37.08466,0.002575324,0.02691236,"RWW146",4,0
"2941",9.75,47,"a","B4",38.40989,0.002667353,0.02957971,"RWW146",4,0
"2942",10,47,"a","B4",39.56036,0.002747247,0.03232696,"RWW146",4,0
"2943",10.25,47,"a","B4",39.95008,0.002774311,0.03510127,"RWW146",4,0
"2944",10.5,47,"a","B4",40.33069,0.002800743,0.03790202,"RWW146",4,0
"2945",10.75,47,"a","B4",40.22056,0.002793094,0.04069511,"RWW146",4,0
"2946",11,47,"a","B4",39.70319,0.002757166,0.04345228,"RWW146",4,0
"2947",11.25,47,"a","B4",39.6481,0.002753341,0.04620562,"RWW146",4,0
"2948",11.5,47,"a","B4",39.99848,0.002777672,0.04898329,"RWW146",4,0
"2949",11.75,47,"a","B4",39.94252,0.002773786,0.05175707,"RWW146",4,0
"2950",12,47,"a","B4",40.007,0.002778264,0.05453534,"RWW146",4,0
"2951",12.25,47,"a","B4",39.70864,0.002757544,0.05729288,"RWW146",4,0
"2952",12.5,47,"a","B4",39.84866,0.002767268,0.06006015,"RWW146",4,0
"2953",12.75,47,"a","B4",39.75709,0.002760909,0.06282106,"RWW146",4,0
"2954",13,47,"a","B4",39.47312,0.002741189,0.06556225,"RWW146",4,0
"2955",13.25,47,"a","B4",39.11878,0.002716582,0.06827883,"RWW146",4,0
"2956",13.5,47,"a","B4",39.092,0.002714723,0.07099355,"RWW146",4,0
"2957",13.75,47,"a","B4",38.76706,0.002692157,0.07368571,"RWW146",4,0
"2958",14,47,"a","B4",37.49691,0.002603952,0.07628966,"RWW146",4,0
"2959",14.25,47,"a","B4",36.70997,0.002549303,0.07883896,"RWW146",4,0
"2960",14.5,47,"a","B4",35.52687,0.002467144,0.08130611,"RWW146",4,0
"2961",14.75,47,"a","B4",34.25408,0.002378755,0.08368486,"RWW146",4,0
"2962",15,47,"a","B4",32.54705,0.002260212,0.08594508,"RWW146",4,0
"2963",15.25,47,"a","B4",30.87868,0.002144353,0.08808943,"RWW146",4,0
"2964",15.5,47,"a","B4",29.30102,0.002034793,0.09012422,"RWW146",4,0
"2965",15.75,47,"a","B4",27.13244,0.001884197,0.09200842,"RWW146",4,0
"2966",16,47,"a","B4",24.84704,0.001725489,0.09373391,"RWW146",4,0
"2967",16.25,47,"a","B4",22.82792,0.001585272,0.09531918,"RWW146",4,0
"2968",16.5,47,"a","B4",20.69038,0.001436832,0.09675601,"RWW146",4,0
"2969",16.75,47,"a","B4",18.69488,0.001298256,0.09805427,"RWW146",4,0
"2970",17,47,"a","B4",16.91173,0.001174426,0.09922869,"RWW146",4,0
"2971",17.25,47,"a","B4",15.46837,0.001074192,0.1003029,"RWW146",4,0
"2972",17.5,47,"a","B4",14.36747,0.0009977411,0.1013006,"RWW146",4,0
"2973",17.75,47,"a","B4",13.35588,0.0009274914,0.1022281,"RWW146",4,0
"2974",18,47,"a","B4",12.54694,0.0008713152,0.1030994,"RWW146",4,0
"2975",18.25,47,"a","B4",11.79935,0.0008193992,0.1039188,"RWW146",4,0
"2976",18.5,47,"a","B4",11.16119,0.0007750823,0.1046939,"RWW146",4,0
"2977",18.75,47,"a","B4",10.64925,0.000739531,0.1054334,"RWW146",4,0
"2978",19,47,"a","B4",10.12998,0.000703471,0.1061369,"RWW146",4,0
"2979",19.25,47,"a","B4",9.774973,0.0006788175,0.1068157,"RWW146",4,0
"2980",19.5,47,"a","B4",9.406501,0.0006532292,0.107469,"RWW146",4,0
