Time	A1	A2	A3	A4	A5	B1	B2	B3	B4	B5	C1	C2	C3	C4	C5	D1	D2	D3	D4	D5	rep	exp
77400	15.48320674	13.11892656	13.31851853	13.34913195	14.16369444	5.704935854	8.458356488	10.14919732	11.8093651	15.43392568	9.470441437	7.98257127	6.550963285	5.825136858	7.779728846	17.99540845	13.55214926	11.41543073	6.857657455	10.98406075	A	CS
78000	15.44213764	13.06618924	13.10751932	13.20565922	13.8511868	5.703608442	8.446198781	9.971992649	11.6445104	14.87318771	9.530603637	7.997738384	6.476936006	5.777943486	7.660377827	18.25954648	13.71002919	11.47467433	6.803641455	10.82475605	A	CS
78600	15.32885704	12.95002107	12.95258166	13.04163041	13.5516655	5.678429381	8.323857283	9.807666801	11.47452819	14.44737264	9.625056017	8.113094173	6.463930087	5.741548519	7.542832337	18.46927497	13.86558592	11.53742865	6.703685635	10.73474718	A	CS
79200	15.37621215	12.92741365	12.7405676	12.90535283	13.32125201	5.643891681	8.238501475	9.740350515	11.32333283	14.1187053	9.549741895	8.174392973	6.448480534	5.665550921	7.460996467	18.73400188	14.07736433	11.57718202	6.61640225	10.62944445	A	CS
79800	15.29653822	12.88252341	12.5208027	12.76080322	13.12515061	5.625318509	8.163650329	9.76354728	11.13296786	13.94237577	9.672792078	8.249479971	6.471175446	5.673956925	7.414910222	19.0356329	14.28675576	11.67241081	6.580094275	10.61621159	A	CS
80400	15.28026905	12.82124843	12.33717716	12.64046852	12.92636455	5.592888215	8.101820981	9.843889701	11.01794429	13.34048072	9.677355236	8.315017531	6.474100584	5.652195295	7.31208055	19.26482063	14.47040411	11.77190121	6.503253917	10.49656822	A	CS
81000	15.21833382	12.7629861	12.09312491	12.50359042	12.59343424	5.603939706	8.039167296	9.676730395	10.98627937	12.89901993	9.748441724	8.438769813	6.482375404	5.60737953	7.281101342	19.52499653	14.69858561	11.84770059	6.489959154	10.46336646	A	CS
81600	15.17613152	12.7337378	11.88467616	12.39431737	12.38478191	5.550143295	8.002651327	9.481846801	10.83508318	12.41222913	9.807783162	8.520804012	6.566205799	5.577386294	7.19391664	19.76903126	14.95828404	11.95834834	6.401240107	10.4123509	A	CS
82200	15.09992707	12.66205559	11.63522807	12.30853244	12.16297357	5.540728008	7.945060903	9.311833987	10.76769903	12.00459999	9.8532033	8.662046701	6.51277192	5.524202106	7.136975307	20.00953429	15.17591634	12.07357599	6.368673258	10.33237424	A	CS
82800	15.05606782	12.6453539	11.34881855	12.08952168	11.97980169	5.466304791	7.887480044	9.141227638	10.55470258	11.59746182	9.897207931	8.724854138	6.527610359	5.52224836	7.071480654	20.21206453	15.39974246	12.22822295	6.341547186	10.33247752	A	CS
83400	14.98750783	12.59774009	11.1082009	11.98429308	11.77557549	5.397914161	7.844466779	8.969894819	10.26741949	11.34603165	9.937808871	8.825078147	6.518799265	5.500986842	7.011547004	20.46496951	15.64824679	12.24563794	6.261002761	10.21828352	A	CS
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	CS
600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	CS
1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	B	CS
1800	0.054561064	0.076370316	0.045416138	0.015322098	-0.030749659	0.025622873	-0.011797406	-0.037770156	-0.053360604	-0.027863291	0.058826907	0.019123119	-0.006580948	-0.026926864	0.005624839	0.074064383	-0.037535504	0.021711542	0.009056734	0.037751653	B	CS
2400	1.592779594	0.669965402	0.645779159	0.061387525	-0.260158989	0.828369702	-0.054510089	-0.299312182	-0.272992118	0.266961565	1.722246908	0.403491832	0.148573385	-0.294810835	0.056174235	1.96135441	-0.208603517	0.300865992	0.222143549	0.32317515	B	CS
3000	3.296397445	1.194347374	1.143772512	0.16583193	-0.433288743	1.917380271	-0.036760855	-0.500502639	-0.480737024	0.347583827	3.168913321	0.73269367	0.196241694	-0.453152137	0.10727053	4.380239997	-0.341664866	0.533090562	0.351803276	0.552948368	B	CS
3600	4.290851261	1.745923298	1.536126674	0.251914611	-0.553142762	3.403045095	-0.035984497	-0.596799455	-0.617203885	0.42725275	4.378355184	1.074163713	0.277112689	-0.581853944	0.194540982	7.070282445	-0.201023817	0.718147598	0.443260621	0.703153422	B	CS
4200	4.860275146	2.292088464	1.919992718	0.352108936	-0.667468607	4.950515152	0.049159158	-0.666576337	-0.708270194	0.478749803	5.895205342	1.434762858	0.354934897	-0.603361602	0.187082551	7.968115373	0.018329293	0.894798855	0.552285122	0.87286194	B	CS
4800	5.649782873	2.97030531	2.22320213	0.383619604	-0.764016311	5.464576176	0.267126301	-0.700521324	-0.756737186	0.471791953	7.096180464	1.916866655	0.398841675	-0.570521962	0.200272567	8.433304157	0.443107078	1.033838143	0.584951266	1.024417896	B	CS
5400	6.991607402	3.758584552	2.521454049	0.459441993	-0.869487172	5.750019698	0.466930513	-0.691001148	-0.77083906	0.487060623	7.651721631	2.585764029	0.533526084	-0.535215912	0.233078717	9.852596264	1.171531439	1.213723688	0.646366571	1.036515289	B	CS
6000	8.654410974	4.76210934	2.791469196	0.550272651	-0.944283063	6.162115495	0.817663815	-0.658611798	-0.857292853	0.431547518	8.621648797	3.500560343	0.705135404	-0.546402166	0.254330564	11.76647206	2.181133323	1.423807646	0.670827426	1.126825702	B	CS
6600	10.79529213	6.145258006	3.083399608	0.605426776	-1.027106391	6.894565239	1.250612332	-0.64077241	-0.829167506	0.442917911	9.902037692	4.696138098	0.901514619	-0.529002008	0.201854378	14.0119562	3.677769514	1.742987941	0.760159089	1.14317766	B	CS
7200	13.70369775	7.963445281	3.444497155	0.683424752	-1.093525066	7.817669575	1.843836304	-0.522899635	-0.821654713	0.432536043	11.25997657	5.841539942	1.137177543	-0.483404955	0.23537261	16.62225559	5.713551649	2.102438466	0.785784217	1.181096553	B	CS
7800	17.2380894	10.38026194	3.862061448	0.768003528	-1.180111777	9.105095217	2.525730184	-0.437655001	-0.826465173	0.405786652	12.57961559	6.842464827	1.442142191	-0.437048241	0.241407975	19.52361488	7.430116855	2.481453084	0.851466658	1.227343623	B	CS
8400	20.99134626	11.92592095	4.295400626	0.822390291	-1.208056428	10.53601914	3.341581733	-0.276101454	-0.818322995	0.421611668	14.19386384	8.137158168	1.857317063	-0.394740835	0.28691874	22.77483473	8.438486204	3.020604728	0.932260725	1.268268936	B	CS
9000	25.3974699	12.61557428	4.79732669	0.915542942	-1.213862527	12.18131541	4.284927261	-0.071423264	-0.761732626	0.42264576	16.12366893	9.288210879	2.322545837	-0.291155319	0.272188872	26.27471437	9.105818246	3.731254755	1.041447939	1.29852059	B	CS
9600	29.75839762	14.11999866	5.396907545	1.058051095	-1.183142689	13.82166817	5.451297458	0.1383929	-0.780770575	0.364947405	17.9627735	9.969086647	2.926852289	-0.238203419	0.349584019	29.71253571	10.01498308	4.579641383	1.242922912	1.360991566	B	CS
10200	34.62313833	16.70350367	6.153506003	1.252719588	-1.178331871	15.37204949	6.70044883	0.466078027	-0.693774839	0.32933227	20.28314353	10.42271099	3.759700712	-0.025114134	0.397626636	32.69966836	11.60260062	5.656649827	1.414745104	1.380585065	B	CS
10800	40.03503323	19.72646282	7.16490001	1.424080777	-1.177305978	17.02548021	6.73166857	0.782954715	-0.63008788	0.308212561	23.30913008	11.43601283	4.788280648	0.182165019	0.496209582	35.4029804	13.6102953	6.832506743	1.617920836	1.506277004	B	CS
11400	45.0953259	23.25457449	8.457517484	1.690123381	-1.186426935	18.89058488	7.05781485	1.192475653	-0.593153781	0.303303954	25.47967848	12.91083766	6.209595234	0.47867205	0.58860546	37.63464828	15.87021872	8.07575811	1.95866578	1.558099325	B	CS
12000	50.50579642	27.37492576	10.05688293	2.045478366	-1.158231015	20.48684997	8.077509456	1.721024852	-0.513496337	0.281819512	27.77524649	14.58712129	7.857158058	0.85956285	0.680435775	39.63759735	18.46672881	9.45748816	2.320909449	1.662381809	B	CS
12600	55.0053959	32.22503126	12.09674567	2.550008587	-1.122849625	21.98958509	9.209806029	2.391127293	-0.467405282	0.295437665	29.96840153	16.35760506	8.980118855	1.314320279	0.81551721	42.00806243	21.42532548	10.52257762	2.839720821	1.703112083	B	CS
13200	58.98343228	37.24687098	13.68260001	3.118664953	-1.010621893	23.77217045	10.36665344	3.178902636	-0.332503098	0.248178658	32.22544407	18.41764715	9.239644041	1.840336603	0.882791906	44.32400623	24.31765931	11.34590323	3.472019958	1.767534978	B	CS
13800	63.16421199	42.73740718	14.440897	3.887380659	-0.897198634	25.57758684	11.53551023	4.222241531	-0.196915087	0.230485122	34.39355135	20.8909763	9.824906174	2.560057397	0.942971231	45.9091282	26.64591664	12.19618079	4.258281087	1.852819325	B	CS
14400	67.11360272	48.90210897	15.94961442	4.83727042	-0.754438758	27.52810882	12.95149541	5.500740824	0.00618378	0.323483943	36.44419671	23.09925538	10.83401929	3.314925492	1.050531772	47.25407092	29.42810574	13.42589682	5.313601929	2.02411694	B	CS
15000	69.44493541	53.95399142	18.15976971	6.20458861	-0.579316254	29.1369282	14.40817287	6.946832732	0.217564028	0.28919314	38.63032686	24.61977124	12.02283985	4.245087327	1.23510809	49.11556177	31.62617198	15.08879216	6.724275517	2.183515534	B	CS
15600	71.08853238	56.90217437	20.53321904	7.947141292	-0.33543414	30.923185	15.7704536	8.058300207	0.45190906	0.331101956	40.23663984	27.00097238	13.62311296	5.393865951	1.455259873	49.78424783	33.85741411	17.09048298	8.266338436	2.469317605	B	CS
16200	71.95200139	59.76788315	22.73829564	9.954051682	-0.020392407	32.11268555	17.19623103	8.708231112	0.799466901	0.379430662	42.25005047	28.45696484	15.11249926	6.804407366	1.666065701	50.81127219	36.06443092	18.97581269	9.426265457	2.763122754	B	CS
16800	72.12792139	63.14738642	25.24624689	11.61639133	0.391886212	33.61305262	18.92618582	9.605981359	1.209821864	0.395400222	44.23119865	30.42380915	16.94498481	7.908802678	1.989445181	51.93018992	37.93944799	21.09363723	10.46816981	3.183923327	B	CS
17400	71.42475265	66.49371766	28.08865571	12.78386445	0.904629293	34.64504026	20.62307292	10.54756536	1.775900554	0.489553599	45.5984706	32.25311936	18.87188939	8.626425698	2.357338884	52.14732874	39.52870057	23.10329306	11.52503536	3.66843253	B	CS
18000	70.42228737	69.90838749	31.46542719	14.28309103	1.635977756	35.76421134	22.45238769	11.63402182	2.408640197	0.569478264	47.1454491	33.87691145	20.68234242	9.592787642	2.850798428	53.05179756	41.20176031	25.45585795	12.87217381	4.310397007	B	CS
18600	69.2767336	72.67427474	34.60354396	16.19777539	2.454387677	36.68650897	24.20339334	13.05213706	3.313366571	0.684881224	48.42316103	35.90308164	23.31041079	10.8353816	3.493474715	53.19081564	42.91925829	28.09149197	14.45653873	5.182218493	B	CS
19200	66.65711082	75.33546714	38.17592404	18.49702587	3.287339241	37.94559404	26.06110397	14.45960153	4.159576338	0.872638668	49.48537419	38.25800995	25.44010022	12.2150239	4.325934436	52.26694219	43.92584039	30.46295476	16.12966935	6.085910201	B	CS
19800	66.15019676	77.19306545	42.42483458	21.08228972	4.117363952	39.20977821	27.9067075	15.8035141	5.171195936	0.992739595	50.36853697	39.74809782	27.92043193	13.79700319	5.308416673	52.05571596	45.12454562	33.0975832	17.88326244	6.946587741	B	CS
20400	65.61750687	79.2773892	46.78708373	23.70120193	4.934344211	40.63153404	30.09253782	17.12756862	6.132888818	1.259654083	50.1875917	41.56432832	30.42778886	15.46056178	6.377001432	51.72703018	46.35465424	35.84110677	19.74849445	7.752740641	B	CS
21000	64.68256083	81.13596121	51.18878273	26.61389174	5.783168072	42.19643366	31.81523771	18.56844584	6.885681817	1.476885214	51.4290287	43.81679249	33.88881246	17.22698966	7.447272925	50.23431314	47.39567192	38.34108367	21.69935776	8.524648999	B	CS
21600	63.37020013	82.57744931	56.12644541	29.59235298	6.898155468	43.67406901	33.68603609	20.06551518	7.528993108	1.858940623	51.56075853	46.00137157	36.8410496	19.2506761	8.278444346	49.51570225	47.97267657	41.32956918	23.75790207	9.390336989	B	CS
22200	61.89897154	82.67047123	60.35529831	32.99069209	8.090982547	44.77296071	35.8723858	21.71644572	8.215768413	2.323192615	51.1108168	47.80533778	39.81122676	21.31575258	9.180322799	48.00343715	48.59399797	43.97799259	25.80392251	10.28307195	B	CS
22800	60.17067588	81.62505902	64.17055612	36.34617695	9.580506769	45.26682995	37.55880371	23.20360857	8.999551468	2.897457891	49.73323831	49.36016464	41.82582273	23.74212563	10.22782086	46.84622528	49.05222775	46.43632134	27.84932144	11.30395976	B	CS
23400	58.08287677	79.86741787	66.7650209	39.71745096	11.16993762	45.66501925	38.53057461	24.85169402	9.831257289	3.463018658	50.37100676	50.93107553	43.57323807	26.4407255	11.33748247	47.24038646	49.5707906	48.70501208	29.77547201	12.363776	B	CS
24000	55.64573508	78.22053381	68.60535893	43.41474918	12.97156913	46.42751598	40.62492223	26.75313959	10.71593054	4.107652574	50.21166426	52.00048418	45.59391115	29.03072048	12.56613515	46.30933094	49.83450226	50.62856193	31.63653802	13.50030855	B	CS
24600	52.95495456	77.18932281	69.69330904	46.67690998	15.15224665	46.96769088	41.78926905	28.23505267	11.69788186	4.715863884	50.14959068	52.87700623	47.55278735	31.43403775	13.88486049	45.54866922	50.06240872	52.57156124	33.51040365	14.68735783	B	CS
25200	49.68037625	76.10172356	69.36289439	49.45526194	16.95359627	47.04765775	43.58669194	29.97433651	12.7276753	5.296166666	50.33723058	53.24308384	49.61362059	33.62270573	15.41215715	45.14066746	49.88423442	53.82425861	35.43314756	15.81357092	B	CS
25800	46.08304171	75.01154424	67.93722563	52.07041384	19.3624096	47.22448271	45.42108093	31.39975596	13.69175867	5.883419892	49.68620795	54.18998118	51.39288982	36.10514861	17.13099923	43.81486408	49.32541446	55.40825961	37.08208738	17.0777331	B	CS
26400	42.88390048	73.45731226	66.58368831	54.90737621	21.91197336	47.36917391	47.32371213	32.88187959	14.58355629	6.473656094	49.32102868	54.62085211	52.87044036	38.99718259	18.78472068	42.38526759	48.92192154	56.1594016	38.63289869	18.36423417	B	CS
27000	41.34834799	71.92137578	65.84807218	57.30248084	24.44557475	46.88400063	48.97026873	34.08825895	15.44083231	7.149885326	48.81269988	53.68655321	54.31032457	41.06190381	20.44026554	41.20383133	48.92982452	56.92947709	40.27272682	19.67682723	B	CS
27600	40.50805221	70.00111153	65.02024229	59.7278935	27.73794441	46.27801014	50.17177155	35.28933986	16.40808434	7.828474637	47.7908433	52.4817029	54.80252696	43.16705457	22.10838971	39.73169758	48.11455161	57.18561064	41.70051858	20.99742507	B	CS
28200	39.84802145	68.01530937	64.26041395	61.66378827	30.88408298	45.84552025	51.41837464	36.44353578	17.39896617	8.505082859	47.06132143	52.47450525	55.4380838	45.23558488	23.87072933	38.52850868	47.09051367	57.32434448	42.89070823	22.30701046	B	CS
28800	39.18578571	65.76507998	62.97534204	63.25029687	34.00079625	45.06987375	52.19703761	37.56676556	18.42599534	9.156667834	46.13996643	53.14922377	55.47013123	47.18768387	25.74680649	37.13276479	46.28407358	57.14385767	44.12566495	23.65526844	B	CS
29400	38.50800136	63.2708585	61.22862583	64.38857705	36.24810877	44.24496465	51.90567706	38.35123311	19.63350009	9.963364876	45.29736769	52.39248203	55.2199168	49.31897414	27.73868037	35.5696616	45.06893965	56.89131814	45.1018923	25.15365156	B	CS
30000	37.68110402	60.28795194	59.60486919	64.60974073	39.74207086	43.58371766	51.21348698	38.94105249	20.64723374	10.81506237	43.71152287	52.09767448	54.64247319	51.00154095	29.69676023	34.3644933	44.4118321	56.64197721	46.0429213	26.68015836	B	CS
30600	36.32502807	57.02202849	58.31086293	64.46734685	43.67312452	43.18458467	49.97263937	39.29105318	21.58253555	11.70299015	42.33926158	51.3459792	54.72138949	52.45486862	31.52940312	33.14027111	43.55614873	55.47367893	46.7092013	28.0708046	B	CS
31200	34.38020512	54.90637404	56.25551155	63.96264607	46.73109983	42.2146846	48.85311756	39.55928711	22.27680864	12.68666898	40.2752045	50.82506957	54.38216253	53.64709145	33.24699306	32.19959761	43.15157724	54.18003876	47.03074823	29.51700469	B	CS
31800	32.23640657	54.12162802	54.39527779	64.13720214	49.41821513	41.16027213	47.71602043	39.75696784	23.08747211	13.62525076	38.17913885	50.19074811	53.63861968	54.83844622	35.10905764	30.90227217	42.97211311	53.32161241	47.54973312	31.08833158	B	CS
32400	30.43678261	53.49814149	53.15696972	63.35480561	52.42536151	40.38446041	46.70880052	39.73878051	24.13771694	14.53993789	36.07658234	50.11128562	52.91592841	55.12595621	36.82834536	29.29347446	42.58284283	52.26306016	47.75131009	32.749676	B	CS
33000	28.95518744	52.91129363	51.80645572	62.45805811	55.05748663	39.50920975	45.73690108	39.89291939	25.08462629	15.38291931	33.52012215	48.61270573	51.91799078	55.32129924	38.3583434	27.43223902	41.22134575	51.26326642	47.48257817	34.44333046	B	CS
33600	27.55621723	52.15831052	50.42329241	61.38537637	57.89223611	38.62707187	44.7570241	39.91176411	25.85134392	16.29910384	31.83648005	47.30108139	51.05153593	55.54017864	39.86549501	25.82093621	40.00025721	49.89508968	47.64343889	36.23394561	B	CS
34200	26.42211928	50.85133374	48.84120061	60.15278438	59.90996906	37.57099648	44.37594378	40.26385909	26.56368686	17.13481722	29.7271539	46.06654733	50.47229937	55.84415306	41.08260147	24.48879833	39.24702065	49.62124069	47.68535549	37.7679053	B	CS
34800	25.34633098	49.17919041	47.30986897	58.47497253	60.47477059	36.45540988	43.83818983	40.40429561	27.22897077	18.08655903	27.84491873	44.77165538	50.4177612	56.06747395	42.02237587	22.95622463	38.30321076	48.79022998	47.54516223	39.27313603	B	CS
35400	24.42945224	47.03268101	45.60189636	57.56210457	61.44456813	35.62103141	43.40336885	40.60316757	27.65742562	19.13472003	25.96867281	43.19416488	49.53985002	56.19303696	43.41011227	21.60166121	37.40691567	47.89073016	47.19130424	40.49917635	B	CS
36000	23.45306983	44.50895492	43.90612518	56.92975812	60.43099209	34.71706245	43.13781728	40.8976637	28.42673986	20.16372476	24.26189123	40.74845443	47.83264739	55.62472498	44.6057842	20.7960839	36.3845385	47.18940396	47.05106729	41.45904627	B	CS
36600	22.6491823	42.37613835	42.53205193	55.58920752	60.69237768	33.75777119	42.86310762	40.77542758	28.80091029	21.07197448	23.01841297	38.46081463	46.19733783	55.61630766	45.89198779	20.0597769	35.19771684	46.17883275	46.46245741	42.52908038	B	CS
37200	21.97479532	40.92882053	40.89256544	54.54479654	59.99866306	32.7581535	42.46141254	40.27992563	29.05987204	22.02542967	22.08387213	36.47851456	45.23155574	55.35942833	46.77909388	19.11757076	33.761962	44.97648685	45.89678808	43.20168851	B	CS
37800	21.32790354	39.75179754	39.52523173	52.97120457	59.38205515	31.87802559	42.00317319	40.59463278	29.75212666	22.84059585	21.33559601	34.19628644	44.08694976	54.9025303	47.56795698	18.33901068	32.42759023	44.15508564	45.38572436	43.35836736	B	CS
38400	20.72086144	38.51955554	38.03158677	51.49390776	58.12805538	31.04638202	41.60034495	40.55726131	30.02008473	23.92958276	20.38559374	32.45713632	41.96715306	55.01030347	48.12833295	17.48131944	31.39765851	43.06842458	44.65197056	43.63314645	B	CS
39000	20.12347404	37.34797615	36.84423424	50.06282715	55.90489436	30.19949212	40.94206285	39.93516192	30.24208948	25.00378738	19.53890581	30.59589374	39.95804451	54.96649008	47.72335473	16.60193461	30.15381877	42.3155934	43.96406991	43.70576205	B	CS
39600	19.57794621	36.25398392	35.9178459	48.66441298	54.30934542	29.38651763	40.35224327	39.7814743	30.30444498	25.95399049	18.49435822	28.76093154	37.23668137	53.85973129	48.12280573	15.90690279	28.92127634	41.00957852	43.56581359	43.71694684	B	CS
40200	19.10857627	35.30281175	34.90806287	47.29044812	53.14775458	28.52531437	39.77110899	39.18870557	30.92483109	27.00358111	17.38570077	26.8371947	35.0900099	52.8609999	48.61285532	15.05880653	27.49443333	39.0857638	43.1872395	43.85299654	B	CS
40800	18.70358931	34.49679501	34.46948922	45.05342945	52.24963692	27.53809555	38.91323915	38.30427064	31.33345171	28.0462845	16.46068645	25.36958282	33.33622301	51.91811198	48.62537378	14.35907904	26.01243636	36.79822568	42.25674363	44.07713182	B	CS
41400	18.4283655	33.76923394	34.16093657	43.2832774	50.6675957	26.64753078	37.93723572	37.6348064	31.49830005	29.09072068	15.63068013	24.26536976	31.60102827	50.76878786	48.58876507	13.71184296	24.301756	35.09761133	42.27061376	44.09360645	B	CS
42000	18.13903678	33.13562989	33.78807537	41.3847091	49.16574258	25.88580971	37.29438496	37.19038242	31.51458593	30.17897419	14.85389239	23.29651362	29.97696588	49.44300017	47.67887172	13.0903285	23.00158229	34.28632076	40.87437477	44.05891688	B	CS
42600	17.86550295	32.51158571	33.30872291	39.73072189	47.35470973	24.97633303	36.2470707	36.84413685	31.4462694	30.87190975	14.24248879	22.26932353	28.56598542	47.77765403	47.3117914	12.62899003	22.12021296	33.32558001	40.35781564	43.9989092	B	CS
43200	17.62120385	31.9878593	32.93311428	38.07640323	45.85309758	24.01643794	35.11628116	36.68961164	31.7864438	31.79271937	13.64759662	21.30299886	26.99001534	45.94566201	47.51623512	12.09091824	21.34126195	32.12074437	39.83711438	43.82580873	B	CS
43800	17.37037525	31.48491931	32.48088653	36.73876047	44.56068827	23.03063789	33.93885639	36.54506347	32.03023005	32.56401959	13.17186832	20.36028579	25.43485081	43.9940233	47.60005481	11.61185448	20.60211076	30.95033171	39.21074086	43.94488105	B	CS
44400	17.21824333	31.0313098	32.0444093	35.77490346	42.75427886	22.01075256	32.70466881	36.19567066	32.01630992	33.06115962	12.73701536	19.49428291	23.72467856	41.12674874	47.46370185	11.24693066	19.76886816	29.76218849	38.34116717	43.57383788	B	CS
45000	17.02873104	30.68829578	31.35418091	34.86105914	40.00249291	20.97679474	31.81998143	35.91675152	32.06876985	33.80169334	12.33442751	18.54806886	22.42744975	38.8184621	47.11772161	10.91588991	18.99669422	28.56333313	37.02748471	43.10007382	B	CS
45600	16.85595996	30.33956067	30.4105009	34.19977983	38.30252165	19.99943441	30.55597718	35.49920756	32.05459617	33.99560052	11.93788297	17.6326108	21.53900866	37.15098768	46.88201748	10.54457404	18.37769985	27.49241095	35.62416601	43.07889803	B	CS
46200	16.74542273	29.92441125	28.99003884	33.23026167	36.63073581	19.09969259	29.34673077	35.19301223	31.71362484	34.43777837	11.56592069	16.8445405	20.70030523	35.82921183	46.20129191	10.21212714	17.80922575	26.32728212	34.75651367	42.78541735	B	CS
46800	16.59723146	29.56045398	27.68872348	32.34886041	33.94072034	18.35501132	28.1865157	34.67555265	31.38750333	34.71623121	11.1649081	16.12551849	19.76717995	33.97626465	45.26219324	9.974327493	17.29124421	25.09871597	33.11305075	41.92929024	B	CS
47400	16.47924379	29.19398757	26.55133594	31.72123444	32.19730759	17.66726629	27.06739059	34.29412391	31.057954	35.58078419	10.88357835	15.53348721	18.8780989	32.08046731	44.65713174	9.759632443	16.77591612	23.78295076	31.17341052	41.75137308	B	CS
48000	16.28521611	28.90451719	25.4766083	31.18030779	31.30580347	16.86376534	26.07540509	33.76967133	30.74563364	35.95316401	10.63604449	14.963089	18.0529056	30.1999241	43.6431939	9.534904954	16.28553516	22.63239165	29.52501803	41.82725093	B	CS
48600	16.21323478	28.58053017	24.51159716	30.4005643	30.17139677	16.17052438	25.14683484	33.25669464	30.79409384	35.99552681	10.39153626	14.48110946	17.2618822	28.74712059	42.55793445	9.324802679	15.86485721	21.61575248	28.03403892	41.7216923	B	CS
49200	16.05748449	28.25681997	23.63045756	29.39620567	29.42502877	15.58624392	24.36404976	32.77724387	30.97671108	36.41578595	10.18482068	14.04301838	16.52415189	27.22386168	41.83802627	9.193459324	15.4298182	20.69093688	26.51916992	41.26986168	B	CS
49800	15.94890759	27.95356618	23.04806027	28.4019282	28.71229952	14.99527069	23.67159575	32.20521359	30.59018622	36.31005306	9.987144035	13.60426374	15.79615623	25.59279395	40.27739968	9.116846834	15.06934841	19.91314396	25.20350021	40.97729303	B	CS
50400	15.82243686	27.70304147	22.52835022	27.65693104	28.66903176	14.46660016	22.93138352	31.56575942	30.90798687	35.91871695	9.750789816	13.21042771	15.22380141	23.98870217	38.8787859	9.024301623	14.73378362	19.17743013	23.89121662	40.39876259	B	CS
51000	15.71520336	27.44352823	22.22643671	27.03020245	28.94542118	13.98145123	22.16543446	30.83599985	31.34428657	35.98767894	9.58168194	12.8397613	14.71324095	22.40953941	37.18188272	8.909061623	14.41510109	18.51287704	22.83947755	39.76907055	B	CS
51600	15.61272276	27.15630052	22.02073188	26.36309196	28.06353864	13.33313959	21.47123719	29.84756504	31.4158692	35.54761919	9.402323467	12.52305403	14.17489708	21.06022066	35.50065638	8.854611923	14.17381331	17.91015593	21.59531487	39.20848068	B	CS
52200	15.45689003	26.86250699	21.71397722	25.72034032	27.44150546	12.81046858	20.82487739	28.98215235	31.29871781	34.99634947	9.247807965	12.22507997	13.68271691	19.82151822	33.59338619	8.813262625	13.94185094	17.31476075	20.45090762	38.30090644	B	CS
52800	15.33544735	26.52787931	21.57081939	25.09110215	26.67704681	12.36507554	20.18815412	28.13742248	31.20562197	34.84170992	9.141019752	11.93202459	13.34839162	18.67947203	31.88018922	8.771136128	13.71707865	16.80032973	19.48776521	37.76120532	B	CS
53400	15.19667919	26.12860963	21.41233206	24.52517937	26.28479903	11.95148295	19.43571844	27.45043695	30.96061841	34.29300717	8.979397459	11.66877509	13.03587987	17.65013496	30.16886751	8.73649179	13.51506964	16.3293554	18.5238614	37.17051198	B	CS
54000	14.99900376	25.68058762	21.26079201	24.02995195	25.95412667	11.60749741	18.74746109	26.51306896	30.96535737	33.22506183	8.84581541	11.45212095	12.7286703	16.73845986	28.24134891	8.730811221	13.35063904	15.92015909	17.64704675	35.60086385	B	CS
54600	14.79194598	25.21765937	21.03790451	23.65703447	24.78063394	11.16378874	18.05794484	25.53835946	31.10575891	32.96686997	8.766512396	11.2257084	12.4936157	15.89278604	26.34835445	8.769243501	13.1891321	15.5614929	16.92621593	34.29351214	B	CS
55200	14.58975324	24.78996469	20.74913102	23.42203618	23.65931039	10.87028021	17.38381025	24.41371948	30.99507471	32.91779935	8.666586149	10.95643082	12.26931047	15.04892012	24.35439683	8.798878518	13.06360607	15.20799769	16.20439432	33.44439941	B	CS
55800	14.34453366	24.37236109	20.52661569	23.06397977	22.64792553	10.55348649	16.70302786	23.46044419	30.92297455	32.76994794	8.555080698	10.78477868	12.07794817	14.28647568	22.703965	8.838914293	12.93803817	14.85469493	15.43318344	32.17343563	B	CS
56400	14.10430417	24.02056506	20.27760629	22.83057806	21.71815144	10.24742778	16.14705778	22.47454531	30.85903884	32.43741059	8.487792553	10.5723839	11.9291107	13.68193118	21.73982142	8.874424919	12.83785611	14.60689742	14.70610528	31.31139471	B	CS
57000	13.83803807	23.6485771	20.08124762	22.67217266	21.04249995	10.00352363	15.5983149	21.63298254	30.7701524	32.43890742	8.425128352	10.35260201	11.72430503	13.09485594	20.95547702	8.926131278	12.8005021	14.35539519	14.14063064	30.46167646	B	CS
57600	13.57079307	23.29579046	19.88021327	22.48161652	20.4436139	9.703860091	15.15386025	20.95523059	30.79242025	32.34057583	8.392001302	10.13086347	11.55069899	12.56022671	20.24537181	8.998064626	12.73544837	14.11231949	13.63774071	29.62726525	B	CS
58200	13.33788104	22.93927122	19.7319053	22.2764828	20.00172639	9.51621498	14.66582106	20.26397905	30.67679071	32.35427952	8.347932283	9.979859754	11.35110264	12.0147736	19.54670931	9.065334727	12.65964623	13.92031039	13.15231805	28.77836889	B	CS
58800	13.09188593	22.6115342	19.5259893	22.09270077	19.62062768	9.284025435	14.32161235	19.64491409	30.79180271	32.11256521	8.292659691	9.808475967	11.22138908	11.62589991	18.78075445	9.106831596	12.61783678	13.71197287	12.65533805	27.79569095	B	CS
