Time,rep,exp,variable,strain,inoc,value_comp,shoulder_point_t,shoulder_point_v,shoulder_cut
14.1666666666667,A,OD,C3,SA2704,4,0.005900000000000127,6.66666666666667,0.0301,0
14.3333333333333,A,OD,C3,SA2704,4,0.005599999999999938,6.66666666666667,0.0301,0
14.5,A,OD,C3,SA2704,4,0.005500000000000171,6.66666666666667,0.0301,0
14.6666666666667,A,OD,C3,SA2704,4,0.00529999999999986,6.66666666666667,0.0301,0
14.8333333333333,A,OD,C3,SA2704,4,0.005499999999999949,6.66666666666667,0.0301,0
15,A,OD,C3,SA2704,4,0.0049000000000001265,6.66666666666667,0.0301,0
15.1666666666667,A,OD,C3,SA2704,4,0.0046999999999999265,6.66666666666667,0.0301,0
15.3333333333333,A,OD,C3,SA2704,4,0.0046000000000000485,6.66666666666667,0.0301,0
15.5,A,OD,C3,SA2704,4,0.0042999999999999705,6.66666666666667,0.0301,0
15.6666666666667,A,OD,C3,SA2704,4,0.0037000000000000366,6.66666666666667,0.0301,0
15.8333333333333,A,OD,C3,SA2704,4,0.0035000000000000586,6.66666666666667,0.0301,0
16,A,OD,C3,SA2704,4,0.0032999999999999696,6.66666666666667,0.0301,0
16.1666666666667,A,OD,C3,SA2704,4,0.0031999999999999806,6.66666666666667,0.0301,0
16.3333333333333,A,OD,C3,SA2704,4,0.0035999999999999366,6.66666666666667,0.0301,0
16.5,A,OD,C3,SA2704,4,0.0031999999999999806,6.66666666666667,0.0301,0
16.6666666666667,A,OD,C3,SA2704,4,0.0034000000000000696,6.66666666666667,0.0301,0
16.8333333333333,A,OD,C3,SA2704,4,0.0035000000000000586,6.66666666666667,0.0301,0
17,A,OD,C3,SA2704,4,0.0033999999999998476,6.66666666666667,0.0301,0
17.1666666666667,A,OD,C3,SA2704,4,0.0035000000000000586,6.66666666666667,0.0301,0
17.3333333333333,A,OD,C3,SA2704,4,0.0035000000000000586,6.66666666666667,0.0301,0
17.5,A,OD,C3,SA2704,4,0.0032999999999998586,6.66666666666667,0.0301,0
17.6666666666667,A,OD,C3,SA2704,4,0.0032000000000000917,6.66666666666667,0.0301,0
17.8333333333333,A,OD,C3,SA2704,4,0.0027000000000000357,6.66666666666667,0.0301,0
18,A,OD,C3,SA2704,4,0.0020000000000000018,6.66666666666667,0.0301,0
18.1666666666667,A,OD,C3,SA2704,4,0.0021999999999999797,6.66666666666667,0.0301,0
18.3333333333333,A,OD,C3,SA2704,4,0.0016999999999999238,6.66666666666667,0.0301,0
18.5,A,OD,C3,SA2704,4,0.0010999999999999899,6.66666666666667,0.0301,0
18.6666666666667,A,OD,C3,SA2704,4,8.000000000000229e-4,6.66666666666667,0.0301,0
18.8333333333333,A,OD,C3,SA2704,4,3.00000000000078e-4,6.66666666666667,0.0301,0
19,A,OD,C3,SA2704,4,7.999999999999119e-4,6.66666666666667,0.0301,0
19.1666666666667,A,OD,C3,SA2704,4,5.00000000000056e-4,6.66666666666667,0.0301,0
19.3333333333333,A,OD,C3,SA2704,4,6.999999999999229e-4,6.66666666666667,0.0301,0
19.5,A,OD,C3,SA2704,4,6.000000000000449e-4,6.66666666666667,0.0301,0
19.6666666666667,A,OD,C3,SA2704,4,3.00000000000078e-4,6.66666666666667,0.0301,0
19.8333333333333,A,OD,C3,SA2704,4,5.999999999999339e-4,6.66666666666667,0.0301,0
20,A,OD,C3,SA2704,4,4.999999999999449e-4,6.66666666666667,0.0301,0
20.1666666666667,A,OD,C3,SA2704,4,5.00000000000056e-4,6.66666666666667,0.0301,0
20.3333333333333,A,OD,C3,SA2704,4,1.9999999999986695e-4,6.66666666666667,0.0301,0
20.5,A,OD,C3,SA2704,4,4.00000000000178e-4,6.66666666666667,0.0301,0
20.6666666666667,A,OD,C3,SA2704,4,9.999999999998899e-5,6.66666666666667,0.0301,0
20.8333333333333,A,OD,C3,SA2704,4,2.9999999999996696e-4,6.66666666666667,0.0301,0
21,A,OD,C3,SA2704,4,9.999999999998899e-5,6.66666666666667,0.0301,0
21.1666666666667,A,OD,C3,SA2704,4,3.9999999999995595e-4,6.66666666666667,0.0301,0
21.3333333333333,A,OD,C3,SA2704,4,7.00000000000145e-4,6.66666666666667,0.0301,0
21.5,A,OD,C3,SA2704,4,2.9999999999996696e-4,6.66666666666667,0.0301,0
21.6666666666667,A,OD,C3,SA2704,4,3.9999999999995595e-4,6.66666666666667,0.0301,0
21.8333333333333,A,OD,C3,SA2704,4,0.0010000000000000009,6.66666666666667,0.0301,0
1.16666666666667,B,OD,C3,SA2704,4,0,5.83333333333333,0.023,1
1.33333333333333,B,OD,C3,SA2704,4,1.0000000000000286e-4,5.83333333333333,0.023,1
1.5,B,OD,C3,SA2704,4,0,5.83333333333333,0.023,1
1.66666666666667,B,OD,C3,SA2704,4,9.999999999998899e-5,5.83333333333333,0.023,1
1.83333333333333,B,OD,C3,SA2704,4,9.999999999998899e-5,5.83333333333333,0.023,1
2,B,OD,C3,SA2704,4,1.0000000000001674e-4,5.83333333333333,0.023,1
2.16666666666667,B,OD,C3,SA2704,4,1.0000000000000286e-4,5.83333333333333,0.023,1
2.33333333333333,B,OD,C3,SA2704,4,1.9999999999997797e-4,5.83333333333333,0.023,1
2.5,B,OD,C3,SA2704,4,3.0000000000002247e-4,5.83333333333333,0.023,1
2.66666666666667,B,OD,C3,SA2704,4,3.999999999999976e-4,5.83333333333333,0.023,1
2.83333333333333,B,OD,C3,SA2704,4,4.999999999999866e-4,5.83333333333333,0.023,1
3,B,OD,C3,SA2704,4,6.000000000000172e-4,5.83333333333333,0.023,1
3.16666666666667,B,OD,C3,SA2704,4,9.99999999999987e-4,5.83333333333333,0.023,1
3.33333333333333,B,OD,C3,SA2704,4,0.0013000000000000095,5.83333333333333,0.023,1
3.5,B,OD,C3,SA2704,4,0.001899999999999985,5.83333333333333,0.023,1
3.66666666666667,B,OD,C3,SA2704,4,0.002600000000000005,5.83333333333333,0.023,1
3.83333333333333,B,OD,C3,SA2704,4,0.003600000000000006,5.83333333333333,0.023,1
4,B,OD,C3,SA2704,4,0.004799999999999999,5.83333333333333,0.023,1
4.16666666666667,B,OD,C3,SA2704,4,0.006200000000000011,5.83333333333333,0.023,1
4.33333333333333,B,OD,C3,SA2704,4,0.007699999999999985,5.83333333333333,0.023,1
4.5,B,OD,C3,SA2704,4,0.009399999999999992,5.83333333333333,0.023,1
4.66666666666667,B,OD,C3,SA2704,4,0.01100000000000001,5.83333333333333,0.023,1
4.83333333333333,B,OD,C3,SA2704,4,0.0126,5.83333333333333,0.023,1
5,B,OD,C3,SA2704,4,0.014100000000000001,5.83333333333333,0.023,1
5.16666666666667,B,OD,C3,SA2704,4,0.015999999999999986,5.83333333333333,0.023,1
5.33333333333333,B,OD,C3,SA2704,4,0.017699999999999994,5.83333333333333,0.023,1
5.5,B,OD,C3,SA2704,4,0.018600000000000005,5.83333333333333,0.023,1
5.66666666666667,B,OD,C3,SA2704,4,0.02080000000000004,5.83333333333333,0.023,1
5.83333333333333,B,OD,C3,SA2704,4,0.022999999999999965,5.83333333333333,0.023,1
6,B,OD,C3,SA2704,4,0.02429999999999999,5.83333333333333,0.023,1
6.16666666666667,B,OD,C3,SA2704,4,0.026500000000000024,5.83333333333333,0.023,1
6.33333333333333,B,OD,C3,SA2704,4,0.028000000000000025,5.83333333333333,0.023,1
6.5,B,OD,C3,SA2704,4,0.028600000000000014,5.83333333333333,0.023,1
6.66666666666667,B,OD,C3,SA2704,4,0.028299999999999936,5.83333333333333,0.023,1
6.83333333333333,B,OD,C3,SA2704,4,0.030100000000000016,5.83333333333333,0.023,1
7,B,OD,C3,SA2704,4,0.029799999999999993,5.83333333333333,0.023,1
7.16666666666667,B,OD,C3,SA2704,4,0.029700000000000004,5.83333333333333,0.023,1
7.33333333333333,B,OD,C3,SA2704,4,0.027200000000000002,5.83333333333333,0.023,1
7.5,B,OD,C3,SA2704,4,0.02510000000000001,5.83333333333333,0.023,1
7.66666666666667,B,OD,C3,SA2704,4,0.02410000000000001,5.83333333333333,0.023,1
7.83333333333333,B,OD,C3,SA2704,4,0.021500000000000075,5.83333333333333,0.023,1
8,B,OD,C3,SA2704,4,0.019299999999999984,5.83333333333333,0.023,1
8.16666666666667,B,OD,C3,SA2704,4,0.017799999999999927,5.83333333333333,0.023,1
8.33333333333333,B,OD,C3,SA2704,4,0.01650000000000007,5.83333333333333,0.023,1
8.5,B,OD,C3,SA2704,4,0.013199999999999878,5.83333333333333,0.023,1
8.66666666666667,B,OD,C3,SA2704,4,0.011600000000000055,5.83333333333333,0.023,1
8.83333333333333,B,OD,C3,SA2704,4,0.01100000000000001,5.83333333333333,0.023,1
9,B,OD,C3,SA2704,4,0.010299999999999976,5.83333333333333,0.023,1
9.16666666666667,B,OD,C3,SA2704,4,0.009099999999999997,5.83333333333333,0.023,1
9.33333333333333,B,OD,C3,SA2704,4,0.007600000000000051,5.83333333333333,0.023,1
9.5,B,OD,C3,SA2704,4,0.006099999999999994,5.83333333333333,0.023,1
9.66666666666667,B,OD,C3,SA2704,4,0.005499999999999949,5.83333333333333,0.023,1
9.83333333333333,B,OD,C3,SA2704,4,0.0048000000000000265,5.83333333333333,0.023,1
10,B,OD,C3,SA2704,4,0.0048000000000000265,5.83333333333333,0.023,1
10.1666666666667,B,OD,C3,SA2704,4,0.0038999999999999035,5.83333333333333,0.023,1
10.3333333333333,B,OD,C3,SA2704,4,0.0039000000000001256,5.83333333333333,0.023,1
10.5,B,OD,C3,SA2704,4,0.0030999999999999917,5.83333333333333,0.023,1
10.6666666666667,B,OD,C3,SA2704,4,0.0031999999999999806,5.83333333333333,0.023,1
10.8333333333333,B,OD,C3,SA2704,4,0.0030999999999999917,5.83333333333333,0.023,1
11,B,OD,C3,SA2704,4,0.0030999999999999917,5.83333333333333,0.023,1
11.1666666666667,B,OD,C3,SA2704,4,0.0037000000000000366,5.83333333333333,0.023,1
11.3333333333333,B,OD,C3,SA2704,4,0.0040000000000000036,5.83333333333333,0.023,1
11.5,B,OD,C3,SA2704,4,0.0042999999999999705,5.83333333333333,0.023,1
11.6666666666667,B,OD,C3,SA2704,4,0.0041999999999999815,5.83333333333333,0.023,1
11.8333333333333,B,OD,C3,SA2704,4,0.0046000000000000485,5.83333333333333,0.023,1
12,B,OD,C3,SA2704,4,0.0044999999999999485,5.83333333333333,0.023,1
12.1666666666667,B,OD,C3,SA2704,4,0.0045000000000000595,5.83333333333333,0.023,1
12.3333333333333,B,OD,C3,SA2704,4,0.0046000000000000485,5.83333333333333,0.023,1
12.5,B,OD,C3,SA2704,4,0.0047999999999999154,5.83333333333333,0.023,1
12.6666666666667,B,OD,C3,SA2704,4,0.0045000000000000595,5.83333333333333,0.023,1
12.8333333333333,B,OD,C3,SA2704,4,0.0044999999999999485,5.83333333333333,0.023,1
13,B,OD,C3,SA2704,4,0.0041999999999999815,5.83333333333333,0.023,1
13.1666666666667,B,OD,C3,SA2704,4,0.0039000000000000146,5.83333333333333,0.023,1
13.3333333333333,B,OD,C3,SA2704,4,0.0039999999999998925,5.83333333333333,0.023,1
13.5,B,OD,C3,SA2704,4,0.004000000000000115,5.83333333333333,0.023,1
13.6666666666667,B,OD,C3,SA2704,4,0.0036999999999999256,5.83333333333333,0.023,1
13.8333333333333,B,OD,C3,SA2704,4,0.0038000000000000256,5.83333333333333,0.023,1
14,B,OD,C3,SA2704,4,0.0038000000000000256,5.83333333333333,0.023,1
14.1666666666667,B,OD,C3,SA2704,4,0.0034000000000000696,5.83333333333333,0.023,1
14.3333333333333,B,OD,C3,SA2704,4,0.0035999999999999366,5.83333333333333,0.023,1
14.5,B,OD,C3,SA2704,4,0.0032999999999999696,5.83333333333333,0.023,1
14.6666666666667,B,OD,C3,SA2704,4,0.0030999999999999917,5.83333333333333,0.023,1
14.8333333333333,B,OD,C3,SA2704,4,0.0030000000000000027,5.83333333333333,0.023,1
15,B,OD,C3,SA2704,4,0.0028000000000000247,5.83333333333333,0.023,1
15.1666666666667,B,OD,C3,SA2704,4,0.0025000000000000577,5.83333333333333,0.023,1
15.3333333333333,B,OD,C3,SA2704,4,0.0022999999999999687,5.83333333333333,0.023,1
15.5,B,OD,C3,SA2704,4,0.0019000000000000128,5.83333333333333,0.023,1
15.6666666666667,B,OD,C3,SA2704,4,0.0016999999999999238,5.83333333333333,0.023,1
15.8333333333333,B,OD,C3,SA2704,4,0.0017000000000001458,5.83333333333333,0.023,1
16,B,OD,C3,SA2704,4,0.0016999999999999238,5.83333333333333,0.023,1
16.1666666666667,B,OD,C3,SA2704,4,0.0012999999999999678,5.83333333333333,0.023,1
16.3333333333333,B,OD,C3,SA2704,4,0.0012999999999999678,5.83333333333333,0.023,1
16.5,B,OD,C3,SA2704,4,0.0012000000000000899,5.83333333333333,0.023,1
16.6666666666667,B,OD,C3,SA2704,4,0.0011999999999999789,5.83333333333333,0.023,1
16.8333333333333,B,OD,C3,SA2704,4,0.0010000000000000009,5.83333333333333,0.023,1
17,B,OD,C3,SA2704,4,0.0010999999999999899,5.83333333333333,0.023,1
17.1666666666667,B,OD,C3,SA2704,4,0.0011999999999999789,5.83333333333333,0.023,1
17.3333333333333,B,OD,C3,SA2704,4,9.000000000000119e-4,5.83333333333333,0.023,1
17.5,B,OD,C3,SA2704,4,8.999999999999009e-4,5.83333333333333,0.023,1
17.6666666666667,B,OD,C3,SA2704,4,7.00000000000145e-4,5.83333333333333,0.023,1
17.8333333333333,B,OD,C3,SA2704,4,0.0011999999999998678,5.83333333333333,0.023,1
18,B,OD,C3,SA2704,4,9.000000000000119e-4,5.83333333333333,0.023,1
18.1666666666667,B,OD,C3,SA2704,4,9.000000000000119e-4,5.83333333333333,0.023,1
18.3333333333333,B,OD,C3,SA2704,4,7.000000000000339e-4,5.83333333333333,0.023,1
18.5,B,OD,C3,SA2704,4,6.999999999999229e-4,5.83333333333333,0.023,1
18.6666666666667,B,OD,C3,SA2704,4,0.001100000000000101,5.83333333333333,0.023,1
18.8333333333333,B,OD,C3,SA2704,4,9.000000000000119e-4,5.83333333333333,0.023,1
19,B,OD,C3,SA2704,4,0.0010000000000000009,5.83333333333333,0.023,1
19.1666666666667,B,OD,C3,SA2704,4,9.000000000000119e-4,5.83333333333333,0.023,1
19.3333333333333,B,OD,C3,SA2704,4,0.0010000000000000009,5.83333333333333,0.023,1
19.5,B,OD,C3,SA2704,4,6.000000000000449e-4,5.83333333333333,0.023,1
19.6666666666667,B,OD,C3,SA2704,4,6.999999999999229e-4,5.83333333333333,0.023,1
19.8333333333333,B,OD,C3,SA2704,4,0.0010999999999999899,5.83333333333333,0.023,1
20,B,OD,C3,SA2704,4,0.0014000000000000679,5.83333333333333,0.023,1
20.1666666666667,B,OD,C3,SA2704,4,0.0011999999999998678,5.83333333333333,0.023,1
20.3333333333333,B,OD,C3,SA2704,4,0.001100000000000101,5.83333333333333,0.023,1
20.5,B,OD,C3,SA2704,4,0.0012000000000000899,5.83333333333333,0.023,1
20.6666666666667,B,OD,C3,SA2704,4,0.0013999999999999568,5.83333333333333,0.023,1
20.8333333333333,B,OD,C3,SA2704,4,0.0015000000000000568,5.83333333333333,0.023,1
21,B,OD,C3,SA2704,4,0.0012999999999999678,5.83333333333333,0.023,1
21.1666666666667,B,OD,C3,SA2704,4,0.0015999999999999348,5.83333333333333,0.023,1
21.3333333333333,B,OD,C3,SA2704,4,0.0017999999999999128,5.83333333333333,0.023,1
21.5,B,OD,C3,SA2704,4,0.0012999999999999678,5.83333333333333,0.023,1
21.6666666666667,B,OD,C3,SA2704,4,0.0012000000000000899,5.83333333333333,0.023,1
21.8333333333333,B,OD,C3,SA2704,4,0.0015000000000000568,5.83333333333333,0.023,1
1.16666666666667,C,OD,C3,SA2704,4,0,6.33333333333333,0.0262,0
1.33333333333333,C,OD,C3,SA2704,4,0,6.33333333333333,0.0262,0
1.5,C,OD,C3,SA2704,4,9.999999999998899e-5,6.33333333333333,0.0262,0
1.66666666666667,C,OD,C3,SA2704,4,0,6.33333333333333,0.0262,0
1.83333333333333,C,OD,C3,SA2704,4,0,6.33333333333333,0.0262,0
2,C,OD,C3,SA2704,4,0,6.33333333333333,0.0262,0
2.16666666666667,C,OD,C3,SA2704,4,1.0000000000001674e-4,6.33333333333333,0.0262,0
2.33333333333333,C,OD,C3,SA2704,4,1.0000000000000286e-4,6.33333333333333,0.0262,0
2.5,C,OD,C3,SA2704,4,1.9999999999997797e-4,6.33333333333333,0.0262,0
2.66666666666667,C,OD,C3,SA2704,4,2.000000000000196e-4,6.33333333333333,0.0262,0
2.83333333333333,C,OD,C3,SA2704,4,2.999999999999947e-4,6.33333333333333,0.0262,0
3,C,OD,C3,SA2704,4,5.000000000000143e-4,6.33333333333333,0.0262,0
3.16666666666667,C,OD,C3,SA2704,4,6.999999999999923e-4,6.33333333333333,0.0262,0
3.33333333333333,C,OD,C3,SA2704,4,9.000000000000119e-4,6.33333333333333,0.0262,0
3.5,C,OD,C3,SA2704,4,0.0013999999999999707,6.33333333333333,0.0262,0
3.66666666666667,C,OD,C3,SA2704,4,0.0019000000000000128,6.33333333333333,0.0262,0
3.83333333333333,C,OD,C3,SA2704,4,0.002699999999999994,6.33333333333333,0.0262,0
4,C,OD,C3,SA2704,4,0.003500000000000017,6.33333333333333,0.0262,0
4.16666666666667,C,OD,C3,SA2704,4,0.004699999999999996,6.33333333333333,0.0262,0
4.33333333333333,C,OD,C3,SA2704,4,0.006000000000000005,6.33333333333333,0.0262,0
4.5,C,OD,C3,SA2704,4,0.00739999999999999,6.33333333333333,0.0262,0
4.66666666666667,C,OD,C3,SA2704,4,0.008800000000000002,6.33333333333333,0.0262,0
4.83333333333333,C,OD,C3,SA2704,4,0.010499999999999982,6.33333333333333,0.0262,0
5,C,OD,C3,SA2704,4,0.0121,6.33333333333333,0.0262,0
5.16666666666667,C,OD,C3,SA2704,4,0.013900000000000023,6.33333333333333,0.0262,0
5.33333333333333,C,OD,C3,SA2704,4,0.015399999999999997,6.33333333333333,0.0262,0
5.5,C,OD,C3,SA2704,4,0.01679999999999998,6.33333333333333,0.0262,0
5.66666666666667,C,OD,C3,SA2704,4,0.018600000000000033,6.33333333333333,0.0262,0
5.83333333333333,C,OD,C3,SA2704,4,0.020699999999999996,6.33333333333333,0.0262,0
6,C,OD,C3,SA2704,4,0.021899999999999975,6.33333333333333,0.0262,0
6.16666666666667,C,OD,C3,SA2704,4,0.02460000000000001,6.33333333333333,0.0262,0
6.33333333333333,C,OD,C3,SA2704,4,0.0262,6.33333333333333,0.0262,0
6.5,C,OD,C3,SA2704,4,0.02679999999999999,6.33333333333333,0.0262,0
6.66666666666667,C,OD,C3,SA2704,4,0.027800000000000047,6.33333333333333,0.0262,0
6.83333333333333,C,OD,C3,SA2704,4,0.02789999999999998,6.33333333333333,0.0262,0
7,C,OD,C3,SA2704,4,0.02899999999999997,6.33333333333333,0.0262,0
7.16666666666667,C,OD,C3,SA2704,4,0.030000000000000027,6.33333333333333,0.0262,0
7.33333333333333,C,OD,C3,SA2704,4,0.029799999999999993,6.33333333333333,0.0262,0
7.5,C,OD,C3,SA2704,4,0.02689999999999998,6.33333333333333,0.0262,0
7.66666666666667,C,OD,C3,SA2704,4,0.026100000000000012,6.33333333333333,0.0262,0
7.83333333333333,C,OD,C3,SA2704,4,0.02400000000000002,6.33333333333333,0.0262,0
8,C,OD,C3,SA2704,4,0.02200000000000002,6.33333333333333,0.0262,0
8.16666666666667,C,OD,C3,SA2704,4,0.02059999999999995,6.33333333333333,0.0262,0
8.33333333333333,C,OD,C3,SA2704,4,0.018000000000000016,6.33333333333333,0.0262,0
8.5,C,OD,C3,SA2704,4,0.016199999999999992,6.33333333333333,0.0262,0
8.66666666666667,C,OD,C3,SA2704,4,0.013599999999999945,6.33333333333333,0.0262,0
8.83333333333333,C,OD,C3,SA2704,4,0.01100000000000001,6.33333333333333,0.0262,0
9,C,OD,C3,SA2704,4,0.010500000000000065,6.33333333333333,0.0262,0
9.16666666666667,C,OD,C3,SA2704,4,0.010599999999999943,6.33333333333333,0.0262,0
9.33333333333333,C,OD,C3,SA2704,4,0.009300000000000086,6.33333333333333,0.0262,0
9.5,C,OD,C3,SA2704,4,0.007299999999999862,6.33333333333333,0.0262,0
9.66666666666667,C,OD,C3,SA2704,4,0.006700000000000039,6.33333333333333,0.0262,0
9.83333333333333,C,OD,C3,SA2704,4,0.006200000000000094,6.33333333333333,0.0262,0
10,C,OD,C3,SA2704,4,0.006199999999999983,6.33333333333333,0.0262,0
10.1666666666667,C,OD,C3,SA2704,4,0.005299999999999971,6.33333333333333,0.0262,0
10.3333333333333,C,OD,C3,SA2704,4,0.005099999999999993,6.33333333333333,0.0262,0
10.5,C,OD,C3,SA2704,4,0.0045000000000000595,6.33333333333333,0.0262,0
10.6666666666667,C,OD,C3,SA2704,4,0.0027999999999999137,6.33333333333333,0.0262,0
10.8333333333333,C,OD,C3,SA2704,4,0.0028000000000000247,6.33333333333333,0.0262,0
11,C,OD,C3,SA2704,4,0.0030999999999999917,6.33333333333333,0.0262,0
11.1666666666667,C,OD,C3,SA2704,4,0.0035000000000000586,6.33333333333333,0.0262,0
11.3333333333333,C,OD,C3,SA2704,4,0.0032999999999999696,6.33333333333333,0.0262,0
11.5,C,OD,C3,SA2704,4,0.0028000000000000247,6.33333333333333,0.0262,0
11.6666666666667,C,OD,C3,SA2704,4,0.0027000000000000357,6.33333333333333,0.0262,0
11.8333333333333,C,OD,C3,SA2704,4,0.0044999999999999485,6.33333333333333,0.0262,0
12,C,OD,C3,SA2704,4,0.0044000000000000705,6.33333333333333,0.0262,0
12.1666666666667,C,OD,C3,SA2704,4,0.0044999999999999485,6.33333333333333,0.0262,0
12.3333333333333,C,OD,C3,SA2704,4,0.0048000000000000265,6.33333333333333,0.0262,0
12.5,C,OD,C3,SA2704,4,0.0044999999999999485,6.33333333333333,0.0262,0
12.6666666666667,C,OD,C3,SA2704,4,0.0042999999999999705,6.33333333333333,0.0262,0
12.8333333333333,C,OD,C3,SA2704,4,0.0044999999999999485,6.33333333333333,0.0262,0
13,C,OD,C3,SA2704,4,0.0046000000000001595,6.33333333333333,0.0262,0
13.1666666666667,C,OD,C3,SA2704,4,0.0048999999999999044,6.33333333333333,0.0262,0
13.3333333333333,C,OD,C3,SA2704,4,0.005400000000000071,6.33333333333333,0.0262,0
13.5,C,OD,C3,SA2704,4,0.0044999999999999485,6.33333333333333,0.0262,0
13.6666666666667,C,OD,C3,SA2704,4,0.005199999999999982,6.33333333333333,0.0262,0
13.8333333333333,C,OD,C3,SA2704,4,0.005099999999999993,6.33333333333333,0.0262,0
14,C,OD,C3,SA2704,4,0.00550000000000006,6.33333333333333,0.0262,0
14.1666666666667,C,OD,C3,SA2704,4,0.00529999999999986,6.33333333333333,0.0262,0
14.3333333333333,C,OD,C3,SA2704,4,0.0052000000000000934,6.33333333333333,0.0262,0
14.5,C,OD,C3,SA2704,4,0.0048000000000000265,6.33333333333333,0.0262,0
14.6666666666667,C,OD,C3,SA2704,4,0.0045999999999999375,6.33333333333333,0.0262,0
14.8333333333333,C,OD,C3,SA2704,4,0.0045000000000000595,6.33333333333333,0.0262,0
15,C,OD,C3,SA2704,4,0.0041999999999999815,6.33333333333333,0.0262,0
15.1666666666667,C,OD,C3,SA2704,4,0.0040000000000000036,6.33333333333333,0.0262,0
15.3333333333333,C,OD,C3,SA2704,4,0.0033999999999999586,6.33333333333333,0.0262,0
15.5,C,OD,C3,SA2704,4,0.0035999999999999366,6.33333333333333,0.0262,0
15.6666666666667,C,OD,C3,SA2704,4,0.0026000000000001577,6.33333333333333,0.0262,0
15.8333333333333,C,OD,C3,SA2704,4,0.0029999999999998916,6.33333333333333,0.0262,0
16,C,OD,C3,SA2704,4,0.0026999999999999247,6.33333333333333,0.0262,0
16.1666666666667,C,OD,C3,SA2704,4,0.0028000000000001357,6.33333333333333,0.0262,0
16.3333333333333,C,OD,C3,SA2704,4,0.0028000000000000247,6.33333333333333,0.0262,0
16.5,C,OD,C3,SA2704,4,0.0025999999999999357,6.33333333333333,0.0262,0
16.6666666666667,C,OD,C3,SA2704,4,0.0026000000000000467,6.33333333333333,0.0262,0
16.8333333333333,C,OD,C3,SA2704,4,0.0024000000000000687,6.33333333333333,0.0262,0
17,C,OD,C3,SA2704,4,0.0023999999999998467,6.33333333333333,0.0262,0
17.1666666666667,C,OD,C3,SA2704,4,0.0020000000000000018,6.33333333333333,0.0262,0
17.3333333333333,C,OD,C3,SA2704,4,0.0023000000000001908,6.33333333333333,0.0262,0
17.5,C,OD,C3,SA2704,4,0.0021999999999999797,6.33333333333333,0.0262,0
17.6666666666667,C,OD,C3,SA2704,4,0.0020999999999998797,6.33333333333333,0.0262,0
17.8333333333333,C,OD,C3,SA2704,4,0.0020000000000000018,6.33333333333333,0.0262,0
18,C,OD,C3,SA2704,4,0.0019000000000000128,6.33333333333333,0.0262,0
18.1666666666667,C,OD,C3,SA2704,4,0.0019999999999998908,6.33333333333333,0.0262,0
18.3333333333333,C,OD,C3,SA2704,4,0.0019000000000000128,6.33333333333333,0.0262,0
18.5,C,OD,C3,SA2704,4,0.0019000000000000128,6.33333333333333,0.0262,0
18.6666666666667,C,OD,C3,SA2704,4,0.0017000000000001458,6.33333333333333,0.0262,0
18.8333333333333,C,OD,C3,SA2704,4,0.0020000000000000018,6.33333333333333,0.0262,0
19,C,OD,C3,SA2704,4,0.0019000000000000128,6.33333333333333,0.0262,0
19.1666666666667,C,OD,C3,SA2704,4,0.0015999999999999348,6.33333333333333,0.0262,0
19.3333333333333,C,OD,C3,SA2704,4,0.0017999999999999128,6.33333333333333,0.0262,0
19.5,C,OD,C3,SA2704,4,0.0019000000000000128,6.33333333333333,0.0262,0
19.6666666666667,C,OD,C3,SA2704,4,0.0023000000000001908,6.33333333333333,0.0262,0
19.8333333333333,C,OD,C3,SA2704,4,0.0021999999999998687,6.33333333333333,0.0262,0
20,C,OD,C3,SA2704,4,0.0022999999999999687,6.33333333333333,0.0262,0
20.1666666666667,C,OD,C3,SA2704,4,0.0023000000000000798,6.33333333333333,0.0262,0
20.3333333333333,C,OD,C3,SA2704,4,0.0023999999999999577,6.33333333333333,0.0262,0
20.5,C,OD,C3,SA2704,4,0.0021999999999999797,6.33333333333333,0.0262,0
20.6666666666667,C,OD,C3,SA2704,4,0.0022999999999999687,6.33333333333333,0.0262,0
20.8333333333333,C,OD,C3,SA2704,4,0.0020999999999998797,6.33333333333333,0.0262,0
21,C,OD,C3,SA2704,4,0.002000000000000224,6.33333333333333,0.0262,0
21.1666666666667,C,OD,C3,SA2704,4,0.0016999999999999238,6.33333333333333,0.0262,0
21.3333333333333,C,OD,C3,SA2704,4,0.0011999999999999789,6.33333333333333,0.0262,0
21.5,C,OD,C3,SA2704,4,0.0010999999999999899,6.33333333333333,0.0262,0
21.6666666666667,C,OD,C3,SA2704,4,6.999999999999229e-4,6.33333333333333,0.0262,0
21.8333333333333,C,OD,C3,SA2704,4,6.000000000000449e-4,6.33333333333333,0.0262,0
1.16666666666667,A,OD,C4,SA2704,3,0,7.5,0.0262,0
1.33333333333333,A,OD,C4,SA2704,3,0,7.5,0.0262,0
1.5,A,OD,C4,SA2704,3,0,7.5,0.0262,0
1.66666666666667,A,OD,C4,SA2704,3,0,7.5,0.0262,0
1.83333333333333,A,OD,C4,SA2704,3,0,7.5,0.0262,0
2,A,OD,C4,SA2704,3,0,7.5,0.0262,0
2.16666666666667,A,OD,C4,SA2704,3,0,7.5,0.0262,0
2.33333333333333,A,OD,C4,SA2704,3,0,7.5,0.0262,0
2.5,A,OD,C4,SA2704,3,0,7.5,0.0262,0
2.66666666666667,A,OD,C4,SA2704,3,0,7.5,0.0262,0
2.83333333333333,A,OD,C4,SA2704,3,0,7.5,0.0262,0
