Time	B2	B3	B4	B5	B6	C2	C3	C4	C5	C6	D2	D3	D4	D5	D6	E2	E3	E4	E5	E6
41400	14.06321533	21.82766795	38.62985395	43.90778936	47.78456067	13.83840869	20.15642227	43.98006463	38.16034319	22.51196736	15.56353462	21.94689839	32.11212857	35.70708065	44.47487493	17.34693729	19.92354895	33.37402812	45.51271264	48.75441955
42300	12.85132042	20.23967216	36.635331	43.10698328	47.73471674	12.92319911	17.99881433	42.27212165	38.28027753	23.84676154	14.58961674	20.38265587	29.70320196	34.08105934	45.00634433	16.11231734	18.52232869	31.19134876	43.76448602	46.84518131
43200	12.13077959	19.1474343	34.86724413	41.21451364	47.19596392	12.39154245	16.22973618	40.09446916	38.16256786	25.01342382	13.72366124	19.42062326	27.55539275	31.44567209	44.55052199	14.956805	17.38811625	29.07277954	41.98363654	47.431972
44100	11.66334319	18.16951531	33.00190788	39.86566193	47.18235899	11.61020953	14.8599901	38.18439981	38.31151898	26.08167045	12.99228764	18.59694857	25.05905288	30.56246398	43.39085915	13.99331514	16.27101602	26.71021481	39.18256668	45.23210722
45000	10.95599301	17.39935376	31.33934895	38.12836738	45.95561599	11.27474345	13.79007814	35.70357717	37.94059099	27.05313457	12.29802279	17.77496914	22.50412344	27.58018223	42.18844594	13.11197026	15.27558022	24.58176735	36.08264226	44.51608609
45900	10.25301635	16.71551509	29.03826103	36.3421909	43.48785771	10.73870285	12.90477986	33.63592797	37.42745883	28.00831714	11.63819867	16.86527213	21.30023098	25.40686281	41.92410792	12.37604369	14.38872872	22.65442247	32.81084798	42.15604081
46800	9.784077247	16.29683844	26.98003858	34.19950681	42.77098167	10.54636598	12.12805357	31.45920919	36.81717535	28.93533053	11.03072335	15.8829052	20.67682413	22.57569015	41.09528308	11.73921755	13.70715397	20.86513935	29.36872044	41.16140154
47700	9.244382983	15.85045336	25.09227047	32.47148537	42.00217778	10.3096131	11.49781584	28.93262091	36.10908839	29.80443318	10.47368537	15.15918533	20.14161975	20.34974086	41.49111926	11.15410733	13.07168649	18.9713124	26.34038279	38.98645824
48600	8.767202838	15.29243285	23.03590246	30.41163081	41.2877081	10.12979473	11.07509896	26.09196019	35.34936057	30.44763529	9.949743041	14.52139016	19.69094518	18.60321335	38.90771399	10.62017236	12.54870192	17.34407184	23.66421449	36.12577275
49500	8.458610907	14.59172181	21.55347548	27.82213472	39.69529999	9.932300104	10.49800111	23.6837347	34.49526446	31.09916035	9.569254986	13.99641219	18.90967875	17.3601466	37.01227193	10.19316887	12.08456733	15.98595151	21.17103353	33.39902886
50400	8.127079808	13.60624276	20.38485687	25.84367383	38.35536555	9.920132663	10.19798811	21.0943175	33.40724616	31.77000536	9.210295357	13.58910689	17.95486496	16.3709099	35.81097182	9.811216667	11.697067	15.06714569	19.26942461	30.53253202
